Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
Sustainable Growth,Equity,Listed,,Cigna /The,767276.3182,0.00031982,,US1255231003,Hesta,0.01624962186782269
Sustainable Growth,Equity,Listed,,Cintas,2259279.521,0.00094173,,US1729081059,Hesta,0.047847740167572886
Sustainable Growth,Equity,Listed,,Cisco Systems,2998778.551,0.00124998,,US17275R1023,Hesta,0.06350908579246078
Sustainable Growth,Equity,Listed,,Citi Bank,2509770.516,0.00104614,,US1729674242,Hesta,0.05315271811814175
Sustainable Growth,Equity,Listed,,Ck Asset,382219.447,0.00015932,,KYG2177B1014,Hesta,0.008094764997893942
Sustainable Growth,Equity,Listed,,Clarity Pharmaceuticals,351072.0936,0.00014634,,AU0000165375,Hesta,0.007435116442441575
Sustainable Growth,Equity,Listed,,Cleanaway Waste Management,1782564.452,0.00074302,,AU000000CWY3,Hesta,0.037751716836479016
Sustainable Growth,Equity,Listed,,Cloudflare,532478.5616,0.00022195,,US18915M1071,Hesta,0.011277000310684333
Sustainable Growth,Equity,Listed,,Coca-Cola /The,513055.741,0.00021386,,US1912161007,Hesta,0.0108656576393805
Sustainable Growth,Equity,Listed,,Coca-Cola Hbc Ag,1074584.657,0.00044792,,CH0198251305,Hesta,0.022757895593830076
Sustainable Growth,Equity,Listed,,Cochlear,6099515.199,0.00254245,,AU000000COH5,Hesta,0.12917747258680773
Sustainable Growth,Equity,Listed,,Codan,330062.6636,0.00013758,,AU000000CDA3,Hesta,0.006990172052708045
Sustainable Growth,Equity,Listed,,Cognizant Technology Solutions,284286.3476,0.0001185,,US1924461023,Hesta,0.006020706675167135
Sustainable Growth,Equity,Listed,,Coles,6225345.452,0.0025949,,AU0000030678,Hesta,0.13184234570002884
Sustainable Growth,Equity,Listed,,Colgate-Palmolive,2533334.347,0.00105597,,US1941621039,Hesta,0.05365176042457649
Sustainable Growth,Equity,Listed,,Comcast,1069563.014,0.00044582,,US20030N1019,Hesta,0.022651545641447043
Sustainable Growth,Equity,Listed,,Commerzbank Ag,170733.1958,7.117e-05,,DE000CBK1001,Hesta,0.003615841915391639
Sustainable Growth,Equity,Listed,,CommBank,89540995.89,0.03732327,,AU000000CBA7,Hesta,1.896327685825304
Sustainable Growth,Equity,Listed,,Computershare,3933142.701,0.00163945,,AU000000CPU5,Hesta,0.08329734689762355
Sustainable Growth,Equity,Listed,,Concordia Financial,78544.02608,3.274e-05,,JP3305990008,Hesta,0.0016634303620507646
Sustainable Growth,Equity,Listed,,Continental Ag,471607.129,0.00019658,,DE0005439004,Hesta,0.00998784575340159
Sustainable Growth,Equity,Listed,,Corebridge Financial,1719562.158,0.00071676,,US21871X1090,Hesta,0.036417434218833394
Sustainable Growth,Equity,Listed,,Costco,3713806.235,0.00154802,,US22160K1051,Hesta,0.07865216946964577
Sustainable Growth,Equity,Listed,,Credit Agricole Sa,1740994.259,0.0007257,,FR0000045072,Hesta,0.036871330069418215
Sustainable Growth,Equity,Listed,,Credit,127258.4421,5.304e-05,,AU000000CCP3,Hesta,0.002695119756158281
Sustainable Growth,Equity,Listed,,Crowdstrike,358071.0492,0.00014925,,US22788C1053,Hesta,0.007583342549871148
Sustainable Growth,Equity,Listed,,Csl,41602045.74,0.01734093,,AU000000CSL8,Hesta,0.8810613545179841
Sustainable Growth,Equity,Listed,,Cummins,515773.6615,0.00021499,,US2310211063,Hesta,0.01092321862405342
Sustainable Growth,Equity,Listed,,Cvs Health,105664.5091,4.404e-05,,US1266501006,Hesta,0.002237796576013376
Sustainable Growth,Equity,Listed,,Dai-Ichi Life,180172.4044,7.51e-05,,JP3476480003,Hesta,0.003815748476878291
Sustainable Growth,Equity,Listed,,Daikin Industries,109755.0902,4.575e-05,,JP3481800005,Hesta,0.002324428203391892
Sustainable Growth,Equity,Listed,,Dai Nippon Printing,748268.6026,0.0003119,,JP3493800001,Hesta,0.015847070422216097
Sustainable Growth,Equity,Listed,,Daito Trust Construction,202104.0788,8.424e-05,,JP3486800000,Hesta,0.004280224451797292
Sustainable Growth,Equity,Listed,,Danaher,12760611.22,0.00531899,,US2358511028,Hesta,0.2702482824098396
Sustainable Growth,Equity,Listed,,Danone Sa,200818.0291,8.371e-05,,FR0000120644,Hesta,0.004252988082274965
Sustainable Growth,Equity,Listed,,Danske Bank A/S,491117.3461,0.00020471,,DK0010274414,Hesta,0.010401039335575318
Sustainable Growth,Equity,Listed,,Data#3,124093.0434,5.173e-05,,AU000000DTL4,Hesta,0.002628081935863546
Sustainable Growth,Equity,Listed,,Datadog,404500.9135,0.00016861,,US23804L1035,Hesta,0.008566648981143876
Sustainable Growth,Equity,Listed,,Dell Technologies,437820.2963,0.0001825,,US24703L2025,Hesta,0.009272297465954931
Sustainable Growth,Equity,Listed,,Deterra Royalties,213595.4478,8.903e-05,,AU0000107484,Hesta,0.004523592318841178
Sustainable Growth,Equity,Listed,,Deutsche Bank Ag,1194368.007,0.00049785,,DE0005140008,Hesta,0.025294705472345965
Sustainable Growth,Equity,Listed,,Deutsche Boerse Ag,643939.6656,0.00026841,,DE0005810055,Hesta,0.013637559016860831
Sustainable Growth,Equity,Listed,,Deutsche Lufthansa Ag,148696.3664,6.198e-05,,DE0008232125,Hesta,0.0031491389344423725
Sustainable Growth,Equity,Listed,,Deutsche Telekom Ag,562505.634,0.00023447,,DE0005557508,Hesta,0.011912923198858956
Sustainable Growth,Equity,Listed,,Dexcom,240193.9309,0.00010012,,US2521311074,Hesta,0.005086903452497216
Sustainable Growth,Equity,Listed,,Dnb Bank Asa,1239093.323,0.00051649,,NO0010161896,Hesta,0.026241912437659127
Sustainable Growth,Equity,Listed,,Docusign,74887.92571,3.122e-05,,US2561631068,Hesta,0.0015860003057410889
Sustainable Growth,Equity,Listed,,Dollarama,556496.6007,0.00023196,,CA25675T1075,Hesta,0.011785661980703252
Sustainable Growth,Equity,Listed,,Dollar General,151776.6656,6.326e-05,,US2566771059,Hesta,0.0032143744904636782
Sustainable Growth,Equity,Listed,,Domain Australia,63312.97346,2.639e-05,,AU000000DHG9,Hesta,0.0013408622860484548
Sustainable Growth,Equity,Listed,,Domino'S Pizza Enterprises,256198.0796,0.00010679,,AU000000DMP0,Hesta,0.005425844403133487
Sustainable Growth,Equity,Listed,,Doordash,2128202.176,0.0008871,,US25809K1051,Hesta,0.04507174247135187
Sustainable Growth,Equity,Listed,,Dover,643673.8678,0.0002683,,US2600031080,Hesta,0.013631929866526267
Sustainable Growth,Equity,Listed,,Downer Group,4877604.582,0.00203313,,AU000000DOW2,Hesta,0.10329946096107644
Sustainable Growth,Equity,Listed,,Dynatrace,724448.165,0.00030197,,US2681501092,Hesta,0.015342593619603287
Sustainable Growth,Equity,Listed,,Eagers Automotive,374209.7673,0.00015598,,AU000000APE3,Hesta,0.007925133454054937
Sustainable Growth,Equity,Listed,,Ebay,5389180.126,0.00224637,,US2786421030,Hesta,0.11413377051767457
Sustainable Growth,Equity,Listed,,Ebos,775136.9573,0.0003231,,NZEBOE0001S6,Hesta,0.016416096982438604
Sustainable Growth,Equity,Listed,,Ebr Systems,434081.0733,0.00018094,,AU0000182552,Hesta,0.009193107012153348
Sustainable Growth,Equity,Listed,,Ecolab,8575614.5,0.00357456,,US2788651006,Hesta,0.1816170910059209
Sustainable Growth,Equity,Listed,,Edwards Lifesciences,4230760.55,0.0017635,,US28176E1082,Hesta,0.08960039234898094
Sustainable Growth,Equity,Listed,,Eiffage Sa,587878.5064,0.00024504,,FR0000130452,Hesta,0.012450277959354827
Sustainable Growth,Equity,Listed,,Eisai,501392.1808,0.00020899,,JP3160400002,Hesta,0.010618643052344615
Sustainable Growth,Equity,Listed,,Elders,185515.6917,7.733e-05,,AU000000ELD6,Hesta,0.003928910314532593
Sustainable Growth,Equity,Listed,,Electronic Arts,911416.4692,0.0003799,,US2855121099,Hesta,0.019302267823605123
Sustainable Growth,Equity,Listed,,Elevance Health,978384.9647,0.00040782,,US0367521038,Hesta,0.0207205479179066
Sustainable Growth,Equity,Listed,,Eli Lilly,7746963.781,0.00322916,,US5324571083,Hesta,0.16406766256032734
Sustainable Growth,Equity,Listed,,Emcor,49808.6254,2.076e-05,,US29084Q1004,Hesta,0.0010548629083258843
Sustainable Growth,Equity,Listed,,Emerald Resources Nl,305388.2129,0.00012729,,AU000000EMR4,Hesta,0.006467608689079349
Sustainable Growth,Equity,Listed,,Empire,1663109.808,0.00069323,,CA2918434077,Hesta,0.03522186839816268
Sustainable Growth,Equity,Listed,,Endesa Sa,3342090.797,0.00139308,,ES0130670112,Hesta,0.07077986171472607
Sustainable Growth,Equity,Listed,,Enel Spa,1603988.633,0.00066859,,IT0003128367,Hesta,0.03396978135293088
Sustainable Growth,Equity,Listed,,Eqt,93719.45835,3.906e-05,,AU000000EQT1,Hesta,0.0019848204925929872
Sustainable Growth,Equity,Listed,,Equifax,5947355.557,0.00247903,,US2944291051,Hesta,0.12595498730035481
Sustainable Growth,Equity,Listed,,Equitable,2088162.161,0.00087041,,US29452E1010,Hesta,0.04422376230058587
Sustainable Growth,Equity,Listed,,Erste Bank Ag,1122816.064,0.00046802,,AT0000652011,Hesta,0.02377935566931069
Sustainable Growth,Equity,Listed,,Essilorluxottica Sa,3912239.076,0.00163073,,FR0000121667,Hesta,0.082854643279827
Sustainable Growth,Equity,Listed,,Eurofins Scientific Se,123460.5807,5.146e-05,,FR0014000MR3,Hesta,0.0026146874396739436
Sustainable Growth,Equity,Listed,,Euronext Nv,2074766.91,0.00086482,,NL0006294274,Hesta,0.04394007341509385
Sustainable Growth,Equity,Listed,,Evolution Mining,4977999.011,0.00207497,,AU000000EVN4,Hesta,0.10542564610479767
Sustainable Growth,Equity,Listed,,Evonik Industries Ag,121636.0929,5.07e-05,,DE000EVNK013,Hesta,0.002576047856841507
Sustainable Growth,Equity,Listed,,Evt,105225.4539,4.386e-05,,AU000000EVT1,Hesta,0.0022284981253641515
Sustainable Growth,Equity,Listed,,Expedia,955793.8381,0.0003984,,US30212P3038,Hesta,0.020242105854584084
Sustainable Growth,Equity,Listed,,Experian,176968.3983,7.377e-05,,GB00B19NLV48,Hesta,0.003747893016788845
Sustainable Growth,Equity,Listed,,F5,999666.4704,0.00041669,,US3156161024,Hesta,0.021171254413337327
Sustainable Growth,Equity,Listed,,Fairfax Financial,209680.6737,8.74e-05,,CA3039011026,Hesta,0.004440683988016918
Sustainable Growth,Equity,Listed,,Ferguson Enterprises,33710.08513,1.405e-05,,US31488V1070,Hesta,0.0007139229030027588
Sustainable Growth,Equity,Listed,,Firstservice,405422.441,0.00016899,,CA33767E2024,Hesta,0.008586165383593164
Sustainable Growth,Equity,Listed,,First Solar,5014958.994,0.00209038,,US3364331070,Hesta,0.10620839637838894
Sustainable Growth,Equity,Listed,,Fiserv,763602.2076,0.00031829,,US3377381088,Hesta,0.016171810385134655
Sustainable Growth,Equity,Listed,,Fisher & Paykel Healthcare,1926006.051,0.00080281,,NZFAPE0001S2,Hesta,0.04078956863585943
Sustainable Growth,Equity,Listed,,Fleetpartners,233188.1345,9.72e-05,,AU0000272924,Hesta,0.004938532468429804
Sustainable Growth,Equity,Listed,,Fletcher Building,392437.96,0.00016358,,NZFBUE0001S0,Hesta,0.008311175915789821
Sustainable Growth,Equity,Listed,,Flight Centre Travel,265805.8037,0.0001108,,AU000000FLT9,Hesta,0.00562931983946863
Sustainable Growth,Equity,Listed,,Fortescue,5976594.186,0.00249122,,AU000000FMG4,Hesta,0.12657421228347193
Sustainable Growth,Equity,Listed,,Fortinet,1208914.456,0.00050391,,US34959E1091,Hesta,0.025602774795173616
Sustainable Growth,Equity,Listed,,Fresenius Medical Care Ag,92065.15771,3.838e-05,,DE0005785802,Hesta,0.001949785187556126
Sustainable Growth,Equity,Listed,,Futu,190179.9995,7.927e-05,,US36118L1061,Hesta,0.00402769250841412
Sustainable Growth,Equity,Listed,,G8 Education,276946.8452,0.00011544,,AU000000GEM7,Hesta,0.005865268359310122
Sustainable Growth,Equity,Listed,,Garmin,402322.6288,0.0001677,,CH0114405324,Hesta,0.008520516575052546
Sustainable Growth,Equity,Listed,,Gartner,1240051.663,0.00051689,,US3666511072,Hesta,0.02626220846694013
Sustainable Growth,Equity,Listed,,Gea Ag,693685.8159,0.00028915,,DE0006602006,Hesta,0.014691098807651255
Sustainable Growth,Equity,Listed,,General Electric,3079887.461,0.00128379,,US3696043013,Hesta,0.06522683608182618
Sustainable Growth,Equity,Listed,,General Motors,31733.14729,1.323e-05,,US37045V1008,Hesta,0.0006720546847426762
Sustainable Growth,Equity,Listed,,Genesis Minerals,309070.6601,0.00012883,,AU000000GMD9,Hesta,0.006545596726933301
Sustainable Growth,Equity,Listed,,Genmab A/S,271893.9412,0.00011333,,DK0010272202,Hesta,0.0057582563515278015
Sustainable Growth,Equity,Listed,,Gentrack,211250.6153,8.806e-05,,NZGTKE0002S9,Hesta,0.004473932710477703
Sustainable Growth,Equity,Listed,,George Weston,209679.8194,8.74e-05,,CA9611485090,Hesta,0.004440665895379843
Sustainable Growth,Equity,Listed,,Gilead Sciences,496204.2189,0.00020683,,US3755581036,Hesta,0.010508770745406432
Sustainable Growth,Equity,Listed,,Givaudan Sa,1179507.2,0.00049165,,CH0010645932,Hesta,0.024979978575825554
Sustainable Growth,Equity,Listed,,Godaddy,207492.5486,8.649e-05,,US3802371076,Hesta,0.004394343178805049
Sustainable Growth,Equity,Listed,,Goldman Sachs /The,1364238.413,0.00056865,,US38141G1040,Hesta,0.028892274950978045
Sustainable Growth,Equity,Listed,,Gold Road Resources,696825.8847,0.00029046,,AU000000GOR5,Hesta,0.014757600183268646
Sustainable Growth,Equity,Listed,,Grab,288464.1192,0.00012024,,KYG4124C1096,Hesta,0.006109184850682039
Sustainable Growth,Equity,Listed,,Graincorp,505273.6901,0.00021061,,AU000000GNC9,Hesta,0.010700846890655962
Sustainable Growth,Equity,Listed,,Guzman Y Gomez,76951.44541,3.208e-05,,AU0000336679,Hesta,0.0016297021821660858
Sustainable Growth,Equity,Listed,,Gwa,30753.13948,1.282e-05,,AU000000GWA4,Hesta,0.0006512997676909264
Sustainable Growth,Equity,Listed,,Hansen Technologies,85994.88226,3.585e-05,,AU000000HSN3,Hesta,0.0018212269636721514
Sustainable Growth,Equity,Listed,,Hartford Insurance /The,1634474.513,0.0006813,,US4165151048,Hesta,0.03461542101436338
Sustainable Growth,Equity,Listed,,Harvey Norman,200076.7788,8.34e-05,,AU000000HVN7,Hesta,0.0042372896476970965
Sustainable Growth,Equity,Listed,,Healius,100432.5023,4.186e-05,,AU0000033359,Hesta,0.002126991472176304
Sustainable Growth,Equity,Listed,,Heidelberg Materials Ag,1269665.79,0.00052923,,DE0006047004,Hesta,0.026889385866113093
Sustainable Growth,Equity,Listed,,Helia,166746.8227,6.95e-05,,AU0000251498,Hesta,0.0035314172381762333
Sustainable Growth,Equity,Listed,,Hikma Pharmaceuticals,468929.3177,0.00019546,,GB00B0LCW083,Hesta,0.009931134214121368
Sustainable Growth,Equity,Listed,,Hitachi,430345.5077,0.00017938,,JP3788600009,Hesta,0.009113994015932053
Sustainable Growth,Equity,Listed,,Hmc Capital,1218379.586,0.00050786,,AU0000058943,Hesta,0.025803230328312714
Sustainable Growth,Equity,Listed,,Holcim Ag,184747.9345,7.701e-05,,CH0012214059,Hesta,0.003912650508397085
Sustainable Growth,Equity,Listed,,Home Depot /The,2210221.597,0.00092128,,US4370761029,Hesta,0.0468087758522262
Sustainable Growth,Equity,Listed,,Hong Kong Exchanges & Clearing,322916.6364,0.0001346,,HK0388045442,Hesta,0.006838831216163539
Sustainable Growth,Equity,Listed,,Hongkong Land,541328.5281,0.00022564,,BMG4587L1090,Hesta,0.011464427715592734
Sustainable Growth,Equity,Listed,,Hp,458928.0616,0.00019129,,US40434L1052,Hesta,0.0097193244319434
Sustainable Growth,Equity,Listed,,Hsbc,469783.8999,0.00019582,,GB0005405286,Hesta,0.009949232827718032
Sustainable Growth,Equity,Listed,,Hub24,1942282.695,0.0008096,,AU000000HUB4,Hesta,0.04113428057861514
Sustainable Growth,Equity,Listed,,Hubbell,2052357.743,0.00085548,,US4435106079,Hesta,0.04346548495004498
Sustainable Growth,Equity,Listed,,Humana,861686.4603,0.00035918,,US4448591028,Hesta,0.018249069880517013
Sustainable Growth,Equity,Listed,,Ia Financial,891467.019,0.00037159,,CA45075E1043,Hesta,0.018879772023159394
Sustainable Growth,Equity,Listed,,Iberdrola Sa,7465461.476,0.00311182,,ES0144580Y14,Hesta,0.15810591722469436
Sustainable Growth,Equity,Listed,,Idexx Laboratories,2696317.321,0.0011239,,US45168D1046,Hesta,0.057103465678045334
Sustainable Growth,Equity,Listed,,Idp Education,165110.4662,6.882e-05,,AU000000IEL5,Hesta,0.0034967619598426946
Sustainable Growth,Equity,Listed,,Igo,765842.4327,0.00031923,,AU000000IGO4,Hesta,0.016219254584714807
Sustainable Growth,Equity,Listed,,Iluka Resources,240589.9634,0.00010028,,AU000000ILU1,Hesta,0.005095290754724223
Sustainable Growth,Equity,Listed,,Imdex,314825.1053,0.00013123,,AU000000IMD5,Hesta,0.0066674661973458275
Sustainable Growth,Equity,Listed,,Immutep,357259.8471,0.00014892,,AU000000IMM6,Hesta,0.0075661626538275585
Sustainable Growth,Equity,Listed,,Incyte,1242761.628,0.00051802,,US45337C1027,Hesta,0.02631960096750413
Sustainable Growth,Equity,Listed,,Infineon Technologies Ag,387265.9206,0.00016142,,DE0006231004,Hesta,0.008201640820620137
Sustainable Growth,Equity,Listed,,Infomedia,99925.94956,4.165e-05,,AU000000IFM0,Hesta,0.002116263537160116
Sustainable Growth,Equity,Listed,,Infratil,301170.9766,0.00012554,,NZIFTE0003S3,Hesta,0.006378294717597705
Sustainable Growth,Equity,Listed,,Ing Groep Nv,969530.879,0.00040413,,NL0011821202,Hesta,0.020533033275270653
Sustainable Growth,Equity,Listed,,Inghams,175549.1362,7.317e-05,,AU000000ING6,Hesta,0.003717835432696539
Sustainable Growth,Equity,Listed,,Insignia Financial,288770.8469,0.00012037,,AU000000IFL2,Hesta,0.00611568082745489
Sustainable Growth,Equity,Listed,,Insulet,574885.2173,0.00023963,,US45784P1012,Hesta,0.012175101950808625
Sustainable Growth,Equity,Listed,,Insurance Australia,5310908.644,0.00221374,,AU000000IAG3,Hesta,0.11247611218082158
Sustainable Growth,Equity,Listed,,Integral Diagnostics,380658.1706,0.00015867,,AU000000IDX2,Hesta,0.008061699789794373
Sustainable Growth,Equity,Listed,,Intel,674884.5276,0.00028131,,US4581401001,Hesta,0.014292919145049857
Sustainable Growth,Equity,Listed,,Intercontinental Exchange,1227315.789,0.00051158,,US45866F1049,Hesta,0.025992484077242122
Sustainable Growth,Equity,Listed,,International Business Machines,1421209.726,0.0005924,,US4592001014,Hesta,0.0300988315350978
Sustainable Growth,Equity,Listed,,Intuit,2476263.73,0.00103218,,US4612021034,Hesta,0.05244310074876515
Sustainable Growth,Equity,Listed,,Intuitive Surgical,5058316.834,0.00210845,,US46120E6023,Hesta,0.10712664250210405
Sustainable Growth,Equity,Listed,,Iperionx,91804.9041,3.827e-05,,AU0000208910,Hesta,0.001944273453840485
Sustainable Growth,Equity,Listed,,Iph,142261.7157,5.93e-05,,AU000000IPH9,Hesta,0.0030128638556391907
Sustainable Growth,Equity,Listed,,Iress,255697.181,0.00010658,,AU000000IRE2,Hesta,0.005415236213292288
Sustainable Growth,Equity,Listed,,James Hardie Industries,5316803.32,0.0022162,,AU000000JHX1,Hesta,0.1126009515037112
Sustainable Growth,Equity,Listed,,Japan Exchange,88269.43798,3.679e-05,,JP3183200009,Hesta,0.0018693982280401193
Sustainable Growth,Equity,Listed,,Japan Post Bank,464891.7604,0.00019378,,JP3946750001,Hesta,0.009845625541641312
Sustainable Growth,Equity,Listed,,Japan Post,317477.8738,0.00013233,,JP3752900005,Hesta,0.006723647372243806
Sustainable Growth,Equity,Listed,,Japan Post Insurance,441476.5416,0.00018402,,JP3233250004,Hesta,0.009349730591638235
Sustainable Growth,Equity,Listed,,Jb Hi-Fi,7519112.547,0.00313418,,AU000000JBH7,Hesta,0.1592421566678704
Sustainable Growth,Equity,Listed,,Jde Peet'S Nv,370020.8585,0.00015424,,NL0014332678,Hesta,0.007836419411376699
Sustainable Growth,Equity,Listed,,Johns Lyng,56790.09832,2.367e-05,,AU000000JLG8,Hesta,0.0012027187619987625
Sustainable Growth,Equity,Listed,,Johnson & Johnson,2138753.861,0.00089149,,US4781601046,Hesta,0.045295209411815536
Sustainable Growth,Equity,Listed,,Jones Lang Lasalle,3960053.816,0.00165066,,US48020Q1076,Hesta,0.08386727904907763
Sustainable Growth,Equity,Listed,,JPMorgan,2916943.496,0.00121587,,US46625H1005,Hesta,0.06177595697336454
Sustainable Growth,Equity,Listed,,Judo Capital,274476.7416,0.00011441,,AU0000182271,Hesta,0.005812955719753476
Sustainable Growth,Equity,Listed,,Kbc Nv,2816948.948,0.00117419,,BE0003565737,Hesta,0.05965824063662717
Sustainable Growth,Equity,Listed,,Kingspan,5907942.376,0.0024626,,IE0004927939,Hesta,0.12512028241937984
Sustainable Growth,Equity,Listed,,Kinross Gold,1354212.983,0.00056448,,CA4969024047,Hesta,0.02867995320625836
Sustainable Growth,Equity,Listed,,Kla,900836.0861,0.00037549,,US4824801009,Hesta,0.0190781931056534
Sustainable Growth,Equity,Listed,,Knorr-Bremse Ag,441037.5908,0.00018384,,DE000KBX1006,Hesta,0.009340434352005413
Sustainable Growth,Equity,Listed,,Komatsu,416080.5633,0.00017343,,JP3304200003,Hesta,0.008811886487044274
Sustainable Growth,Equity,Listed,,Koninklijke Ahold Delhaize Nv,714728.5964,0.00029792,,NL0011794037,Hesta,0.015136749504879555
Sustainable Growth,Equity,Listed,,Kubota,108486.6998,4.522e-05,,JP3266400005,Hesta,0.0022975658281407852
Sustainable Growth,Equity,Listed,,Kyowa Kirin,313913.2434,0.00013085,,JP3256000005,Hesta,0.006648154496047088
Sustainable Growth,Equity,Listed,,Lam Research,1017800.838,0.00042425,,US5128073062,Hesta,0.02155530981726716
Sustainable Growth,Equity,Listed,,Lasertec,375391.4095,0.00015647,,JP3979200007,Hesta,0.00795015864833971
Sustainable Growth,Equity,Listed,,Legal & General,2448273.467,0.00102051,,GB0005603997,Hesta,0.051850314057788
Sustainable Growth,Equity,Listed,,Legrand Sa,9622156.706,0.00401079,,FR0010307819,Hesta,0.20378109465471358
Sustainable Growth,Equity,Listed,,Life360,796344.2258,0.00033194,,AU0000045098,Hesta,0.016865231258839614
Sustainable Growth,Equity,Listed,,Lifestyle Communities,572698.3044,0.00023872,,AU000000LIC9,Hesta,0.012128786813953846
Sustainable Growth,Equity,Listed,,Linde,377916.3208,0.00015753,,IE000S9YS762,Hesta,0.008003632022796314
Sustainable Growth,Equity,Listed,,Liontown Resources,184006.6342,7.67e-05,,AU000000LTR4,Hesta,0.003896951014903317
Sustainable Growth,Equity,Listed,,Lloyds Banking,549692.8896,0.00022913,,GB0008706128,Hesta,0.011641570823384241
Sustainable Growth,Equity,Listed,,Logitech International Sa,214470.4119,8.94e-05,,CH0025751329,Hesta,0.004542122586797675
Sustainable Growth,Equity,Listed,,Lovisa,277923.128,0.00011585,,AU000000LOV7,Hesta,0.005885944386915505
Sustainable Growth,Equity,Listed,,Lowe'S Cos,1552628.732,0.00064718,,US5486611073,Hesta,0.03288206503662818
Sustainable Growth,Equity,Listed,,Lynas Rare Earths,3255504.172,0.00135699,,AU000000LYC6,Hesta,0.06894610263512652
Sustainable Growth,Equity,Listed,,Mac Copper,218082.6406,9.09e-05,,AU0000319733,Hesta,0.004618623514928493
Sustainable Growth,Equity,Listed,,Macquarie,25597587.73,0.01066981,,AU000000MQG1,Hesta,0.5421138532161695
Sustainable Growth,Equity,Listed,,Ma Financial,48424.06964,2.018e-05,,AU0000156218,Hesta,0.0010255403461390355
Sustainable Growth,Equity,Listed,,Magellan Financial,231636.898,9.655e-05,,AU000000MFG4,Hesta,0.004905679888525216
Sustainable Growth,Equity,Listed,,Makita,409077.031,0.00017052,,JP3862400003,Hesta,0.008663563452806668
Sustainable Growth,Equity,Listed,,Manulife Financial,1010261.614,0.00042111,,CA56501R1064,Hesta,0.02139564173385202
Sustainable Growth,Equity,Listed,,Marsh & Mclennan Cos,2205710.335,0.0009194,,US5717481023,Hesta,0.04671323491096706
Sustainable Growth,Equity,Listed,,Marvell Technology,320640.9697,0.00013365,,US5738741041,Hesta,0.006790636423107829
Sustainable Growth,Equity,Listed,,Masco,557513.9844,0.00023239,,US5745991068,Hesta,0.011807208456239303
Sustainable Growth,Equity,Listed,,Mastercard,11966724.29,0.00498808,,US57636Q1040,Hesta,0.25343509254289526
Sustainable Growth,Equity,Listed,,Mckesson,1698223.83,0.00070787,,US58155Q1031,Hesta,0.03596552432266324
Sustainable Growth,Equity,Listed,,Mcmillan Shakespeare,139059.6762,5.796e-05,,AU000000MMS5,Hesta,0.0029450500448299412
Sustainable Growth,Equity,Listed,,Medibank Pvt,4875682.598,0.00203233,,AU000000MPL3,Hesta,0.10325875657271569
Sustainable Growth,Equity,Listed,,Medtronic,320630.0232,0.00013365,,IE00BTN1Y115,Hesta,0.00679040459464974
Sustainable Growth,Equity,Listed,,Megaport,280338.9626,0.00011685,,AU000000MP15,Hesta,0.005937107700332106
Sustainable Growth,Equity,Listed,,Mercadolibre,10726336.17,0.00447105,,US58733R1023,Hesta,0.22716575848261267
Sustainable Growth,Equity,Listed,,Merck,2123587.94,0.00088517,,US58933Y1055,Hesta,0.044974020713974036
Sustainable Growth,Equity,Listed,,Mesoblast,189172.0708,7.885e-05,,AU000000MSB8,Hesta,0.004006346273874847
Sustainable Growth,Equity,Listed,,Meta,8927230.097,0.00372113,,US30303M1027,Hesta,0.1890637179362068
Sustainable Growth,Equity,Listed,,Metcash,3982099.072,0.00165985,,AU000000MTS0,Hesta,0.08433416049124146
Sustainable Growth,Equity,Listed,,Metlife,992434.6788,0.00041368,,US59156R1086,Hesta,0.021018097231055743
Sustainable Growth,Equity,Listed,,Micron Technology,989314.2017,0.00041237,,US5951121038,Hesta,0.020952010774691294
Sustainable Growth,Equity,Listed,,Microsoft,54397355.5,0.02267439,,US5949181045,Hesta,1.152044493642401
Sustainable Growth,Equity,Listed,,Mitsubishi Chemical,285255.2463,0.0001189,,JP3897700005,Hesta,0.006041226319954505
Sustainable Growth,Equity,Listed,,Mitsubishi Electric,972700.8327,0.00040545,,JP3902400005,Hesta,0.02060016756280392
Sustainable Growth,Equity,Listed,,Mitsubishi Ufj Financial,252480.2135,0.00010524,,JP3902900004,Hesta,0.005347106252551796
Sustainable Growth,Equity,Listed,,Mizuho Financial,846257.6474,0.00035274,,JP3885780001,Hesta,0.01792231357441526
Sustainable Growth,Equity,Listed,,Molina Healthcare,172683.1297,7.198e-05,,US60855R1005,Hesta,0.0036571382356228987
Sustainable Growth,Equity,Listed,,Monash Ivf,100486.1909,4.189e-05,,AU000000MVF3,Hesta,0.002128128506420577
Sustainable Growth,Equity,Listed,,Mondelez International,168303.2102,7.015e-05,,US6092071058,Hesta,0.003564378907596889
Sustainable Growth,Equity,Listed,,Mongodb,761633.6532,0.00031747,,US60937P1066,Hesta,0.016130119714032904
Sustainable Growth,Equity,Listed,,Monolithic Power Systems,353298.0473,0.00014726,,US6098391054,Hesta,0.00748225839777409
Sustainable Growth,Equity,Listed,,Moody'S,2503806.987,0.00104366,,US6153691059,Hesta,0.05302642060452224
Sustainable Growth,Equity,Listed,,Morgan Stanley,1783720.172,0.00074351,,US6174464486,Hesta,0.03777619304216869
Sustainable Growth,Equity,Listed,,Motorola Solutions,880941.8719,0.0003672,,US6200763075,Hesta,0.018656867110781232
