Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
International Shares,Equity,Listed,,China Tourism Duty Free,1410.528802,9.4e-07,,CNE100000G29,Hesta,4.692195981134536e-05
International Shares,Equity,Listed,,China Tower,10062.56813,6.68e-06,,CNE100006V65,Hesta,0.00033473645963507563
International Shares,Equity,Listed,,China United Network Communications,2257.270875,1.5e-06,,CNE000001CS2,Hesta,7.508926661397616e-05
International Shares,Equity,Listed,,China Vanke,2182.579861,1.45e-06,,CNE100001SR9,Hesta,7.260463194915586e-05
International Shares,Equity,Listed,,China Vanke,829.541712,5.5e-07,,CNE0000000T2,Hesta,2.7595128023694638e-05
International Shares,Equity,Listed,,China Xd Electric,452006.7684,0.00030013,,CNE100000KW8,Hesta,0.015036235624007405
International Shares,Equity,Listed,,China Yangtze Power,11208.17565,7.44e-06,,CNE000001G87,Hesta,0.0003728456779203007
International Shares,Equity,Listed,,China Zheshang Bank,1122.764375,7.5e-07,,CNE100003PS9,Hesta,3.7349329419336655e-05
International Shares,Equity,Listed,,Chipotle Mexican Grill,2205677.377,0.00146454,,US1696561059,Hesta,0.07337298259606019
International Shares,Equity,Listed,,Chocoladefabriken Lindt & Spruengli Ag,149566.9282,9.931e-05,,CH0010570759,Hesta,0.004975420129072115
International Shares,Equity,Listed,,Chocoladefabriken Lindt & Spruengli Ag,100234.0388,6.655e-05,,CH0010570767,Hesta,0.0033343364088941384
International Shares,Equity,Listed,,Cholamandalam Investment And Finance,12387.09911,8.22e-06,,INE121A01024,Hesta,0.0004120631679370499
International Shares,Equity,Listed,,Chongqing Brewery,251.798233,1.7e-07,,CNE000000TL3,Hesta,8.376196609839787e-06
International Shares,Equity,Listed,,Chongqing Changan Automobile,1413.31586,9.4e-07,,CNE000000R36,Hesta,4.701467271680497e-05
International Shares,Equity,Listed,,Chongqing Rural Commercial Bank,1688.531819,1.12e-06,,CNE100003NZ9,Hesta,5.616987192247058e-05
International Shares,Equity,Listed,,Chongqing Rural Commercial Bank,3042.171909,2.02e-06,,CNE100000X44,Hesta,0.00010119939972221979
International Shares,Equity,Listed,,Chongqing Zhifei Biological Products,843.755441,5.6e-07,,CNE100000V20,Hesta,2.806795496630063e-05
International Shares,Equity,Listed,,Chow Tai Fook Jewellery,5430.024104,3.61e-06,,KYG211461085,Hesta,0.00018063252052794636
International Shares,Equity,Listed,,Ch Robinson Worldwide,278362.8439,0.00018483,,US12541W2098,Hesta,0.009259881936425428
International Shares,Equity,Listed,,Chubb,1760203.454,0.00116875,,CH0044328745,Hesta,0.058554065405308386
International Shares,Equity,Listed,,Chubu Electric Power,41488.40213,2.755e-05,,JP3526600006,Hesta,0.0013801328513253538
International Shares,Equity,Listed,,Chugai Pharmaceutical,684004.5942,0.00045417,,JP3519400000,Hesta,0.022753761592333645
International Shares,Equity,Listed,,Chunghwa Telecom,128985.7505,8.564e-05,,TW0002412004,Hesta,0.004290776758769949
International Shares,Equity,Listed,,Church & Dwight,341687.1497,0.00022688,,US1713401024,Hesta,0.011366397257215699
International Shares,Equity,Listed,,Cia De Minas Buenaventura Saa,4211.344155,2.8e-06,,US2044481040,Hesta,0.00014009251063322432
International Shares,Equity,Listed,,Cia De Saneamento Basico Do Estado De Sao Paulo Sabesp,16590.84981,1.102e-05,,BRSBSPACNOR5,Hesta,0.0005519030784178817
International Shares,Equity,Listed,,Cia Energetica De Minas Gerais,294892.0721,0.0001958,,BRCMIGACNPR3,Hesta,0.009809735140566494
International Shares,Equity,Listed,,Cia Paranaense De Energia - Copel,4319.75133,2.87e-06,,BRCPLEACNPB9,Hesta,0.00014369873058520195
International Shares,Equity,Listed,,Cie De Saint-Gobain Sa,1267611.177,0.00084168,,FR0000125007,Hesta,0.04216773214362636
International Shares,Equity,Listed,,Cie Financiere Richemont Sa,825861.3338,0.00054836,,CH0210483332,Hesta,0.027472698366288073
International Shares,Equity,Listed,,Cie Generale Des Etablissements Michelin Sca,510467.1862,0.00033894,,FR001400AJ45,Hesta,0.016980951230435738
International Shares,Equity,Listed,,Cigna /The,4823124.449,0.00320249,,US1255231003,Hesta,0.16044369405304437
International Shares,Equity,Listed,,Cimb Bhd,20554.73538,1.365e-05,,MYL1023OO000,Hesta,0.000683763753044724
International Shares,Equity,Listed,,Cincinnati Financial,286866.4729,0.00019048,,US1720621010,Hesta,0.009542759491015478
International Shares,Equity,Listed,,Cintas,1550639.735,0.0010296,,US1729081059,Hesta,0.05158282143858359
International Shares,Equity,Listed,,Cipla /India,14627.68626,9.71e-06,,INE059A01026,Hesta,0.00048659744193205683
International Shares,Equity,Listed,,Cisco Systems,5967732.655,0.00396249,,US17275R1023,Hesta,0.1985196696485205
International Shares,Equity,Listed,,Citi Bank,8993.448854,5.97e-06,,HK0267001375,Hesta,0.0002991716617870083
International Shares,Equity,Listed,,Citi Bank,7729.709766,5.13e-06,,CNE1000016V2,Hesta,0.00025713273665830166
International Shares,Equity,Listed,,Citi Bank,4442.904966,2.95e-06,,CNE000001DB6,Hesta,0.00014779549908139962
International Shares,Equity,Listed,,Citi Bank,3586555.851,0.00238142,,US1729674242,Hesta,0.11930860912811588
International Shares,Equity,Listed,,Citi Bank,65374.85799,4.341e-05,,US1746101054,Hesta,0.002174727984944181
International Shares,Equity,Listed,,Cj Cheiljedang,2416.581695,1.6e-06,,KR7097950000,Hesta,8.038882227207639e-05
International Shares,Equity,Listed,,Ck Asset,68222.2258,4.53e-05,,KYG2177B1014,Hesta,0.002269447126984741
International Shares,Equity,Listed,,Ck Hutchison,87853.16127,5.833e-05,,KYG217651051,Hesta,0.0029224802049881023
International Shares,Equity,Listed,,Ck Infrastructure,18963.01633,1.259e-05,,BMG2178K1009,Hesta,0.0006308144072467835
International Shares,Equity,Listed,,Clean Harbors,380176.6711,0.00025243,,US1844961078,Hesta,0.012646770811961954
International Shares,Equity,Listed,,Clicks,377059.402,0.00025036,,ZAE000134854,Hesta,0.012543073265889904
International Shares,Equity,Listed,,Clorox /The,386259.7351,0.00025647,,US1890541097,Hesta,0.012849127037608057
International Shares,Equity,Listed,,Cloudflare,3503517.947,0.00232629,,US18915M1071,Hesta,0.11654631091146
International Shares,Equity,Listed,,Clp,69626.83538,4.623e-05,,HK0002007356,Hesta,0.0023161721808581115
International Shares,Equity,Listed,,Cme,2347031.118,0.0015584,,US12572Q1058,Hesta,0.07807518686511226
International Shares,Equity,Listed,,Cmoc,7240.018548,4.81e-06,,CNE100000114,Hesta,0.00024084290860347207
International Shares,Equity,Listed,,Cmoc,1782.494575,1.18e-06,,CNE100001NR0,Hesta,5.929559091136597e-05
International Shares,Equity,Listed,,Cms Energy,147283.5408,9.779e-05,,US1258961002,Hesta,0.0048994620829374905
International Shares,Equity,Listed,,Cngr Advanced Material,335.446996,2.2e-07,,CNE1000049X9,Hesta,1.1158815362600817e-05
International Shares,Equity,Listed,,Cnh Industrial Nv,151057.6884,0.0001003,,NL0010545661,Hesta,0.005025011027247022
International Shares,Equity,Listed,,Cnpc Capital,1150.913394,7.6e-07,,CNE000000MS3,Hesta,3.8285720889240714e-05
International Shares,Equity,Listed,,Coca-Cola /The,4888100.29,0.00324563,,US1912161007,Hesta,0.16260514853436192
International Shares,Equity,Listed,,Coca-Cola Europacific Partners,165445.5428,0.00010985,,GB00BDCPN049,Hesta,0.005503630340068602
International Shares,Equity,Listed,,Coca-Cola Femsa Sab De Cv,8025.964125,5.33e-06,,MX01KO000002,Hesta,0.0002669877889672115
International Shares,Equity,Listed,,Coca-Cola Femsa Sab De Cv,94456.4946,6.272e-05,,US1912411089,Hesta,0.0031421434551761533
International Shares,Equity,Listed,,Coca-Cola Hbc Ag,154349.3348,0.00010249,,CH0198251305,Hesta,0.005134509323116601
International Shares,Equity,Listed,,Coca-Cola Icecek As,1437.844654,9.5e-07,,TRECOLA00011,Hesta,4.7830635556171914e-05
International Shares,Equity,Listed,,Cognizant Technology Solutions,576595.5628,0.00038285,,US1924461023,Hesta,0.019180745396152256
International Shares,Equity,Listed,,Coinbase Global,711510.5603,0.00047243,,US19260Q1076,Hesta,0.023668761579633747
International Shares,Equity,Listed,,Colgate-Palmolive,1602441.977,0.001064,,US1941621039,Hesta,0.05330604943209574
International Shares,Equity,Listed,,Colgate-Palmolive India,6447.393687,4.28e-06,,INE259A01022,Hesta,0.00021447583845178068
International Shares,Equity,Listed,,Coloplast A/S,82653.94078,5.488e-05,,DK0060448595,Hesta,0.0027495254843640403
International Shares,Equity,Listed,,Comcast,2206704.901,0.00146522,,US20030N1019,Hesta,0.07340716370584316
International Shares,Equity,Listed,,Commercial Bank Psqc/The,6424.371353,4.27e-06,,QA0007227752,Hesta,0.00021370998877244085
International Shares,Equity,Listed,,Commercial International Bank - Egypt (Cib),271229.9627,0.00018009,,US2017122050,Hesta,0.00902260300633131
International Shares,Equity,Listed,,Commercial International Bank - Egypt (Cib),5680.443025,3.77e-06,,EGS60121C018,Hesta,0.0001889628336208104
International Shares,Equity,Listed,,Commerzbank Ag,308680.1092,0.00020496,,DE000CBK1001,Hesta,0.01026840122506346
International Shares,Equity,Listed,,Compal Electronics,276580.9717,0.00018365,,TW0002324001,Hesta,0.00920060704913578
International Shares,Equity,Listed,,Compass,2730818.997,0.00181323,,GB00BD6K4575,Hesta,0.09084208634918214
International Shares,Equity,Listed,,Conagra Brands,85117.83365,5.652e-05,,US2058871029,Hesta,0.002831488136995929
International Shares,Equity,Listed,,Concordia Financial,137259.2723,9.114e-05,,JP3305990008,Hesta,0.004565999680022918
International Shares,Equity,Listed,,Conocophillips,1311835.93,0.00087104,,US20825C1045,Hesta,0.04363889110187688
International Shares,Equity,Listed,,Consolidated Edison,690884.6943,0.00045874,,US2091151041,Hesta,0.02298263163024602
International Shares,Equity,Listed,,Constellation Brands,360786.4684,0.00023956,,US21036P1084,Hesta,0.012001745832299583
International Shares,Equity,Listed,,Constellation Energy,1049415.002,0.0006968,,US21037T1097,Hesta,0.03490932512646907
International Shares,Equity,Listed,,Constellation Software /Canada,1938709.523,0.00128728,,CA21037X1006,Hesta,0.06449216080883581
International Shares,Equity,Listed,,Contact Energy,21041.03014,1.397e-05,,NZCENE0001S6,Hesta,0.0006999405961923677
International Shares,Equity,Listed,,Container Of India,3857.003641,2.56e-06,,INE111A01025,Hesta,0.00012830519276076059
International Shares,Equity,Listed,,Contemporary Amperex Technology,71339.46477,4.737e-05,,CNE100006WS8,Hesta,0.0023731436707669783
International Shares,Equity,Listed,,Contemporary Amperex Technology,2061670.913,0.00136892,,CNE100003662,Hesta,0.0685825341438194
International Shares,Equity,Listed,,Continental Ag,137678.2675,9.142e-05,,DE0005439004,Hesta,0.00457993776899187
International Shares,Equity,Listed,,Cooper Cos /The,150202.1859,9.973e-05,,US2166485019,Hesta,0.004996552300373392
International Shares,Equity,Listed,,Copart,648474.2239,0.00043058,,US2172041061,Hesta,0.021571825707766844
International Shares,Equity,Listed,,Corebridge Financial,323929.791,0.00021508,,US21871X1090,Hesta,0.010775689665782169
International Shares,Equity,Listed,,Corning,329761.1765,0.00021896,,US2193501051,Hesta,0.010969673677797729
International Shares,Equity,Listed,,Coromandel International,4940.548018,3.28e-06,,INE169A01031,Hesta,0.0001643498489487902
International Shares,Equity,Listed,,Corpay,243326.8725,0.00016157,,US2199481068,Hesta,0.008094392483355584
International Shares,Equity,Listed,,Corteva,639914.0342,0.00042489,,US22052L1044,Hesta,0.02128706663265163
International Shares,Equity,Listed,,Cosco Shipping Energy Transportation,826.111941,5.5e-07,,CNE000001BD6,Hesta,2.7481034942577874e-05
International Shares,Equity,Listed,,Cosco Shipping,8783.382995,5.83e-06,,CNE1000002J7,Hesta,0.00029218371387714794
International Shares,Equity,Listed,,Cosco Shipping,2549.895889,1.69e-06,,CNE100000601,Hesta,8.482358691089865e-05
International Shares,Equity,Listed,,Costar,342044.7881,0.00022711,,US22160N1090,Hesta,0.011378294280947507
International Shares,Equity,Listed,,Costco,7560977.367,0.00502038,,US22160K1051,Hesta,0.25151976737080894
International Shares,Equity,Listed,,Country Garden Services,302712.4276,0.000201,,KYG2453A1085,Hesta,0.010069883253785548
International Shares,Equity,Listed,,Coupang,2165148.345,0.00143763,,US22266T1097,Hesta,0.07202476368128137
International Shares,Equity,Listed,,Covestro Ag,68755.60167,4.565e-05,,DE000A40KY26,Hesta,0.002287190147262665
International Shares,Equity,Listed,,Coway,394479.071,0.00026193,,KR7021240007,Hesta,0.013122547437268744
International Shares,Equity,Listed,,Cp All Pcl,11766.95533,7.81e-06,,TH0737010R15,Hesta,0.0003914337688909922
International Shares,Equity,Listed,,Cp Axtra Pcl,1824.112677,1.21e-06,,THC450010R16,Hesta,6.068003829499938e-05
International Shares,Equity,Listed,,Cpfl Energia Sa,2738.88794,1.82e-06,,BRCPFEACNOR0,Hesta,9.111050385234068e-05
International Shares,Equity,Listed,,Credicorp,304010.6162,0.00020186,,BMG2519Y1084,Hesta,0.010113068159496353
International Shares,Equity,Listed,,Credit Agricole Sa,207413.1522,0.00013772,,FR0000045072,Hesta,0.006899704265572918
International Shares,Equity,Listed,,Crh,477905.7773,0.00031732,,IE0001827041,Hesta,0.015897779360680056
International Shares,Equity,Listed,,Criteo Sa,330007.4244,0.00021912,,US2267181046,Hesta,0.010977865239750272
International Shares,Equity,Listed,,Croda International,397943.8296,0.00026423,,GB00BJFFLV09,Hesta,0.013237804398739294
International Shares,Equity,Listed,,Crowdstrike,1675368.299,0.00111242,,US22788C1053,Hesta,0.05573198071773938
International Shares,Equity,Listed,,Crown,95286.75317,6.327e-05,,US2283681060,Hesta,0.003169762429846735
International Shares,Equity,Listed,,Crrc,2276.144006,1.51e-06,,CNE100000CP9,Hesta,7.571709093988895e-05
International Shares,Equity,Listed,,Crrc,4201.600986,2.79e-06,,CNE100000BG0,Hesta,0.00013976839914850675
International Shares,Equity,Listed,,Csc Financial,1373.807232,9.1e-07,,CNE1000031T5,Hesta,4.570039806137869e-05
International Shares,Equity,Listed,,Cspc Innovation Pharmaceutical,1535.396519,1.02e-06,,CNE100003K04,Hesta,5.1075748085998714e-05
International Shares,Equity,Listed,,Cspc Pharmaceutical,12590.8285,8.36e-06,,HK1093012172,Hesta,0.00041884032997473083
International Shares,Equity,Listed,,Csx,545423.2461,0.00036215,,US1264081035,Hesta,0.018143782386712107
International Shares,Equity,Listed,,Ctbc Financial,39310.84291,2.61e-05,,TW0002891009,Hesta,0.0013076952335590313
International Shares,Equity,Listed,,Cts Eventim Ag & Kgaa,52408.50249,3.48e-05,,DE0005470306,Hesta,0.001743395557837445
International Shares,Equity,Listed,,Cummins,1127242.327,0.00074847,,US2310211063,Hesta,0.03749829077587415
International Shares,Equity,Listed,,Cummins India,8936.52366,5.93e-06,,INE298A01020,Hesta,0.00029727801618308037
International Shares,Equity,Listed,,Cvc Capital Partners,9919.753772,6.59e-06,,JE00BRX98089,Hesta,0.00032998566719676635
International Shares,Equity,Listed,,Cvs Health,1288290.84,0.00085541,,US1266501006,Hesta,0.042855651677649584
International Shares,Equity,Listed,,Cyberark Software,114390.7333,7.595e-05,,IL0011334468,Hesta,0.00380526606977638
International Shares,Equity,Listed,,Dabur India,4644.500207,3.08e-06,,INE016A01026,Hesta,0.0001545016675644169
International Shares,Equity,Listed,,Daifuku,84804.65857,5.631e-05,,JP3497400006,Hesta,0.0028210702082752683
International Shares,Equity,Listed,,Dai-Ichi Life,316314.0133,0.00021003,,JP3476480003,Hesta,0.010522346937392037
International Shares,Equity,Listed,,Daiichi Sankyo,385262.2121,0.00025581,,JP3475350009,Hesta,0.01281594392638727
International Shares,Equity,Listed,,Daikin Industries,310714.8705,0.00020631,,JP3481800005,Hesta,0.010336088597209926
International Shares,Equity,Listed,,Daimler Truck Ag,2457309.399,0.00163162,,DE000DTR0CK8,Hesta,0.08174365011223587
International Shares,Equity,Listed,,Dai Nippon Printing,26811.35913,1.78e-05,,JP3493800001,Hesta,0.0008918935322707487
International Shares,Equity,Listed,,Daito Trust Construction,111054.408,7.374e-05,,JP3486800000,Hesta,0.00369428150751703
International Shares,Equity,Listed,,Daiwa House Industry,192901.1673,0.00012808,,JP3505000004,Hesta,0.006416955688376086
International Shares,Equity,Listed,,Daiwa Securities,87217.11846,5.791e-05,,JP3502200003,Hesta,0.0029013219166023575
International Shares,Equity,Listed,,Danaher,1499244.058,0.00099548,,US2358511028,Hesta,0.04987311803709934
International Shares,Equity,Listed,,Danone Sa,236625.3599,0.00015712,,FR0000120644,Hesta,0.007871463249690475
International Shares,Equity,Listed,,Danske Bank A/S,274942.4421,0.00018256,,DK0010274414,Hesta,0.009146100526523916
International Shares,Equity,Listed,,Daqin Railway,2360.09213,1.57e-06,,CNE000001NG4,Hesta,7.850966808895581e-05
International Shares,Equity,Listed,,Darden Restaurants,269586.9173,0.000179,,US2371941053,Hesta,0.008967946263329888
International Shares,Equity,Listed,,Dashenlin Pharmaceutical,297113.9063,0.00019728,,CNE100002RG2,Hesta,0.00988364558811783
International Shares,Equity,Listed,,Dassault Aviation Sa,45438.92414,3.017e-05,,FR0014004L86,Hesta,0.0015115489803148668
International Shares,Equity,Listed,,Dassault Systemes Se,171461.8008,0.00011385,,FR0014003TT8,Hesta,0.005703764230061076
International Shares,Equity,Listed,,Datadog,1489616.953,0.00098908,,US23804L1035,Hesta,0.049552867480521484
International Shares,Equity,Listed,,Davide Campari-Milano Nv,24011.04579,1.594e-05,,NL0015435975,Hesta,0.0007987396811672856
International Shares,Equity,Listed,,Davita,101042.3445,6.709e-05,,US23918K1088,Hesta,0.003361225110150649
International Shares,Equity,Listed,,Dayforce,17526.63138,1.164e-05,,US15677J1088,Hesta,0.0005830323294884583
International Shares,Equity,Listed,,Db Insurance,6678.772628,4.43e-06,,KR7005830005,Hesta,0.00022217277690167252
International Shares,Equity,Listed,,Dbs,2201728.626,0.00146192,,SG1L01001701,Hesta,0.07324162538062136
International Shares,Equity,Listed,,Dcc,57011.29354,3.785e-05,,IE0002424939,Hesta,0.0018965097490272257
International Shares,Equity,Listed,,Deckers Outdoor,1188898.124,0.00078941,,US2435371073,Hesta,0.039549302300678504
International Shares,Equity,Listed,,Deere &,1821635.438,0.00120954,,US2441991054,Hesta,0.060597631676548
International Shares,Equity,Listed,,Delivery Hero Se,33169.66349,2.202e-05,,DE000A2E4K43,Hesta,0.0011034057688342257
International Shares,Equity,Listed,,Dell Technologies,394643.8558,0.00026204,,US24703L2025,Hesta,0.013128029087662666
International Shares,Equity,Listed,,Delta Air Lines,2394488.725,0.00158991,,US2473617023,Hesta,0.0796538883600688
International Shares,Equity,Listed,,Delta Electronics,645696.9536,0.00042873,,TW0002308004,Hesta,0.02147943839513837
International Shares,Equity,Listed,,Delta Electronics Thailand Pcl,14553.07036,9.66e-06,,TH0528010R18,Hesta,0.0004841153059727463
International Shares,Equity,Listed,,Demant A/S,458618.1708,0.00030452,,DK0060738599,Hesta,0.015256167295923335
International Shares,Equity,Listed,,Denso,447024.6562,0.00029682,,JP3551500006,Hesta,0.014870503121351276
International Shares,Equity,Listed,,Dentsu,62132.65205,4.126e-05,,JP3551520004,Hesta,0.0020668743511856372
International Shares,Equity,Listed,,Descartes Systems /The,33539.39064,2.227e-05,,CA2499061083,Hesta,0.0011157049309987025
International Shares,Equity,Listed,,Deutsche Bank Ag,513398.294,0.00034089,,DE0005140008,Hesta,0.017078456025941727
International Shares,Equity,Listed,,Deutsche Boerse Ag,911094.7449,0.00060495,,DE0005810055,Hesta,0.0303080312460899
International Shares,Equity,Listed,,Deutsche Lufthansa Ag,19014.83097,1.263e-05,,DE0008232125,Hesta,0.0006325380476660873
International Shares,Equity,Listed,,Deutsche Post Ag,306011.7736,0.00020319,,DE0005552004,Hesta,0.010179637680775068
International Shares,Equity,Listed,,Deutsche Telekom Ag,1370327.404,0.00090988,,DE0005557508,Hesta,0.04558463980863343
International Shares,Equity,Listed,,Devon Energy,245917.3838,0.00016329,,US25179M1036,Hesta,0.00818056716262274
International Shares,Equity,Listed,,Dexcom,1727767.464,0.00114721,,US2521311074,Hesta,0.0574750656592109
International Shares,Equity,Listed,,Diageo,1224713.697,0.00081319,,GB0002374006,Hesta,0.040740725598482457
International Shares,Equity,Listed,,Diasorin Spa,17882.96503,1.187e-05,,IT0003492391,Hesta,0.0005948859500462398
International Shares,Equity,Listed,,Dick'S Sporting Goods,99597.3156,6.613e-05,,US2533931026,Hesta,0.0033131554869881208
International Shares,Equity,Listed,,Didi Global,736300.684,0.00048889,,US23292E1082,Hesta,0.02449341768472027
International Shares,Equity,Listed,,D'Ieteren,144508.9328,9.595e-05,,BE0974259880,Hesta,0.004807163333075993
International Shares,Equity,Listed,,Dino Polska Sa,37509.98222,2.491e-05,,PLDINPL00011,Hesta,0.0012477886844675142
International Shares,Equity,Listed,,Disco,193297.7876,0.00012835,,JP3548600000,Hesta,0.00643014946488783
International Shares,Equity,Listed,,Discovery,10335.03458,6.86e-06,,ZAE000022331,Hesta,0.0003438001950219125
International Shares,Equity,Listed,,Divi'S Laboratories,16438.66195,1.092e-05,,INE361B01024,Hesta,0.000546840471656099
International Shares,Equity,Listed,,Dixon Technologies India,9997.199675,6.64e-06,,INE935N01020,Hesta,0.00033256194464885864
International Shares,Equity,Listed,,Dlf,11839.18601,7.86e-06,,INE271C01023,Hesta,0.00039383655929080573
International Shares,Equity,Listed,,Dnb Bank Asa,1101900.524,0.00073165,,NO0010161896,Hesta,0.03665528277757805
International Shares,Equity,Listed,,Docusign,671868.3898,0.00044611,,US2561631068,Hesta,0.022350044564853143
International Shares,Equity,Listed,,Dollarama,1092852.393,0.00072564,,CA25675T1075,Hesta,0.03635429208632253
International Shares,Equity,Listed,,Dollar General,247245.1097,0.00016417,,US2566771059,Hesta,0.008224734641678784
International Shares,Equity,Listed,,Dollar Tree,199028.9101,0.00013215,,US2567461080,Hesta,0.00662079817708541
International Shares,Equity,Listed,,Dominion Energy,370622.6685,0.00024609,,US25746U1097,Hesta,0.012328952043994187
International Shares,Equity,Listed,,Domino'S Pizza,171135.4669,0.00011363,,US25754A2015,Hesta,0.005692908566483581
International Shares,Equity,Listed,,Dongfang Electric,439.86967,2.9e-07,,CNE000000J28,Hesta,1.4632488857161062e-05
International Shares,Equity,Listed,,Dongxing Securities,382.152619,2.5e-07,,CNE100002177,Hesta,1.2712501726369126e-05
International Shares,Equity,Listed,,Doordash,2178435.726,0.00144645,,US25809K1051,Hesta,0.0724667751853329
International Shares,Equity,Listed,,Doosan Bobcat,3431.400275,2.28e-06,,KR7241560002,Hesta,0.00011414727978038792
International Shares,Equity,Listed,,Doosan Enerbility,37435.9768,2.486e-05,,KR7034020008,Hesta,0.0012453268564366804
International Shares,Equity,Listed,,Dover,263493.3413,0.00017496,,US2600031080,Hesta,0.008765240350643832
International Shares,Equity,Listed,,Dow,142371.333,9.453e-05,,US2605571031,Hesta,0.004736054985790831
International Shares,Equity,Listed,,Draftkings,175742.3518,0.00011669,,US26142V1052,Hesta,0.00584615894168102
International Shares,Equity,Listed,,Dr Horton,517035.4815,0.0003433,,US23331A1097,Hesta,0.01719944892269034
International Shares,Equity,Listed,,Dr Ing Hc F Porsche Ag,41954.10342,2.786e-05,,DE000PAG9113,Hesta,0.001395624642193068
International Shares,Equity,Listed,,Dropbox,391138.9593,0.00025971,,US26210C1045,Hesta,0.013011436918482751
International Shares,Equity,Listed,,Dr Reddy'S Laboratories,13913.37425,9.24e-06,,INE089A01031,Hesta,0.00046283548869972477
International Shares,Equity,Listed,,Dsm-Firmenich Ag,146941.8796,9.757e-05,,CH1216478797,Hesta,0.004888096548910277
International Shares,Equity,Listed,,Dsv A/S,368948.2084,0.00024498,,DK0060079531,Hesta,0.012273250274979263
International Shares,Equity,Listed,,Dte Energy,207791.303,0.00013797,,US2333311072,Hesta,0.00691228364474977
International Shares,Equity,Listed,,Dubai Electricity & Water Authority Pjsc,7352.224061,4.88e-06,,AED001801011,Hesta,0.00024457548220574964
International Shares,Equity,Listed,,Dubai Islamic Bank Pjsc,11356.23469,7.54e-06,,AED000201015,Hesta,0.0003777709373795446
International Shares,Equity,Listed,,Duke Energy,691905.4787,0.00045942,,US26441C2044,Hesta,0.02301658854379853
International Shares,Equity,Listed,,Dukhan Bank,2906.356606,1.93e-06,,QA000B982PM1,Hesta,9.668143441722511e-05
International Shares,Equity,Listed,,Dupont De Nemours,316025.7094,0.00020984,,US26614N1028,Hesta,0.010512756361155614
International Shares,Equity,Listed,,Dynatrace,647296.4679,0.0004298,,US2681501092,Hesta,0.021532647053902274
International Shares,Equity,Listed,,East Japan Railway,129123.9736,8.574e-05,,JP3783600004,Hesta,0.004295374820669858
International Shares,Equity,Listed,,East Money Information,4876.748259,3.24e-06,,CNE100000MD4,Hesta,0.00016222751743487365
International Shares,Equity,Listed,,Eastroc Beverage,304944.7206,0.00020248,,CNE100005576,Hesta,0.010144141618651712
International Shares,Equity,Listed,,Eaton,2322182.778,0.0015419,,IE00B8KQN827,Hesta,0.07724859416512242
International Shares,Equity,Listed,,Ebay,1295397.851,0.00086013,,US2786421030,Hesta,0.04309207002234978
International Shares,Equity,Listed,,Eclat Textile,4595.891122,3.05e-06,,TW0001476000,Hesta,0.00015288466156666465
International Shares,Equity,Listed,,Ecolab,1621773.871,0.00107684,,US2788651006,Hesta,0.05394913474312167
International Shares,Equity,Listed,,Ecopro Bm,5760.392699,3.82e-06,,KR7247540008,Hesta,0.00019162240029186247
International Shares,Equity,Listed,,Ecopro,5280.157628,3.51e-06,,KR7086520004,Hesta,0.0001756471357885712
International Shares,Equity,Listed,,Ecovacs Robotics,864.830322,5.7e-07,,CNE1000031N8,Hesta,2.8769021628611074e-05
International Shares,Equity,Listed,,Edenred Se,64941.98944,4.312e-05,,FR0010908533,Hesta,0.0021603283919136127
International Shares,Equity,Listed,,Edison International,506022.2578,0.00033599,,US2810201077,Hesta,0.016833088420790603
International Shares,Equity,Listed,,Edp Renovaveis Sa,84209.39652,5.591e-05,,ES0127797019,Hesta,0.0028012685126645753
International Shares,Equity,Listed,,Edp Sa,92788.65536,6.161e-05,,PTEDP0AM0009,Hesta,0.003086661932445032
International Shares,Equity,Listed,,Edwards Lifesciences,642685.7572,0.00042673,,US28176E1082,Hesta,0.0213792694115171
International Shares,Equity,Listed,,Eicher Motors,14319.36359,9.51e-06,,INE066A01021,Hesta,0.0004763409311042356
International Shares,Equity,Listed,,Eiffage Sa,189528.6192,0.00012584,,FR0000130452,Hesta,0.006304766156205138
International Shares,Equity,Listed,,E Ink,10528.51382,6.99e-06,,TW0008069006,Hesta,0.00035023638059340686
International Shares,Equity,Listed,,Eisai,84167.16833,5.589e-05,,JP3160400002,Hesta,0.002799863770392545
International Shares,Equity,Listed,,Eldorado Gold,840166.6939,0.00055786,,CA2849025093,Hesta,0.027948573464157234
International Shares,Equity,Listed,,Electronic Arts,1534767.969,0.00101906,,US2855121099,Hesta,0.05105483904975812
International Shares,Equity,Listed,,Element Fleet Management,63303.3344,4.203e-05,,CA2861812014,Hesta,0.0021058176964761873
International Shares,Equity,Listed,,Elevance Health,4364289.048,0.00289783,,US0367521038,Hesta,0.14518030048375483
International Shares,Equity,Listed,,Elf Beauty,1014702.881,0.00067375,,US26856L1035,Hesta,0.033754608722082906
International Shares,Equity,Listed,,Elia Sa/Nv,10408.67419,6.91e-06,,BE0003822393,Hesta,0.00034624985419657363
International Shares,Equity,Listed,,Eli Lilly,11570232.47,0.00768247,,US5324571083,Hesta,0.38488968264631235
International Shares,Equity,Listed,,Elisa Oyj,78871.41429,5.237e-05,,FI0009007884,Hesta,0.0026236978120063588
International Shares,Equity,Listed,,Elite Material,12358.4635,8.21e-06,,TW0002383007,Hesta,0.0004111105897694236
