Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
High Growth,Equity,Listed,,Daimler Truck Ag,2522593.187,0.00062002,,DE000DTR0CK8,Hesta,0.031504495658753594
High Growth,Equity,Listed,,Dai Nippon Printing,27523.66142,6.76e-06,,JP3493800001,Hesta,0.00034374114549584476
High Growth,Equity,Listed,,Daito Trust Construction,114004.8108,2.802e-05,,JP3486800000,Hesta,0.0014237983696439853
High Growth,Equity,Listed,,Daiwa House Industry,198026.0079,4.867e-05,,JP3505000004,Hesta,0.002473133416183231
High Growth,Equity,Listed,,Daiwa Securities,89534.23161,2.201e-05,,JP3502200003,Hesta,0.0011181869615772824
High Growth,Equity,Listed,,Danaher,1539074.749,0.00037828,,US2358511028,Hesta,0.019221400421695414
High Growth,Equity,Listed,,Danone Sa,242911.8291,5.97e-05,,FR0000120644,Hesta,0.003033709400619595
High Growth,Equity,Listed,,Danske Bank A/S,282246.8882,6.937e-05,,DK0010274414,Hesta,0.0035249622926986877
High Growth,Equity,Listed,,Daqin Railway,2422.793129,6e-07,,CNE000001NG4,Hesta,3.0258099485875817e-05
High Growth,Equity,Listed,,Darden Restaurants,276749.0823,6.802e-05,,US2371941053,Hesta,0.0034563005667407245
High Growth,Equity,Listed,,Dashenlin Pharmaceutical,305007.3858,7.497e-05,,CNE100002RG2,Hesta,0.0038092166074750766
High Growth,Equity,Listed,,Dassault Aviation Sa,46646.10835,1.146e-05,,FR0014004L86,Hesta,0.0005825600915691067
High Growth,Equity,Listed,,Dassault Systemes Se,176017.0579,4.326e-05,,FR0014003TT8,Hesta,0.00219826512854097
High Growth,Equity,Listed,,Data#3,395871.6679,9.73e-05,,AU000000DTL4,Hesta,0.004944014479643917
High Growth,Equity,Listed,,Datadog,1529191.879,0.00037585,,US23804L1035,Hesta,0.019097973926842586
High Growth,Equity,Listed,,Davide Campari-Milano Nv,24648.95164,6.06e-06,,NL0015435975,Hesta,0.000307839089527838
High Growth,Equity,Listed,,Davita,103726.7549,2.549e-05,,US23918K1088,Hesta,0.0012954364248204274
High Growth,Equity,Listed,,Dayforce,17992.2646,4.42e-06,,US15677J1088,Hesta,0.00022470417541084315
High Growth,Equity,Listed,,Db Insurance,6856.208803,1.69e-06,,KR7005830005,Hesta,8.562672791743398e-05
High Growth,Equity,Listed,,Dbs,2260222.353,0.00055553,,SG1L01001701,Hesta,0.028227764062341586
High Growth,Equity,Listed,,Dcc,58525.923,1.438e-05,,IE0002424939,Hesta,0.0007309262930622698
High Growth,Equity,Listed,,Deckers Outdoor,1220483.798,0.00029998,,US2435371073,Hesta,0.015242539587367123
High Growth,Equity,Listed,,Deep Yellow,691809.4604,0.00017004,,AU000000DYL4,Hesta,0.008639961549954216
High Growth,Equity,Listed,,Deere &,1870031.16,0.00045963,,US2441991054,Hesta,0.023354692649439054
High Growth,Equity,Listed,,Delivery Hero Se,34050.88801,8.37e-06,,DE000A2E4K43,Hesta,0.0004252592368108024
High Growth,Equity,Listed,,Dell Technologies,405128.4313,9.957e-05,,US24703L2025,Hesta,0.005059621571525517
High Growth,Equity,Listed,,Delta Air Lines,2458103.545,0.00060416,,US2473617023,Hesta,0.030699088882546525
High Growth,Equity,Listed,,Delta Electronics,662851.3027,0.00016292,,TW0002308004,Hesta,0.008278305077461273
High Growth,Equity,Listed,,Delta Electronics Thailand Pcl,14939.70444,3.67e-06,,TH0528010R18,Hesta,0.000186580958078613
High Growth,Equity,Listed,,Demant A/S,470802.3637,0.00011572,,DK0060738599,Hesta,0.005879818870420813
High Growth,Equity,Listed,,Denso,458900.842,0.00011279,,JP3551500006,Hesta,0.005731181571048684
High Growth,Equity,Listed,,Dentsu,63783.34158,1.568e-05,,JP3551520004,Hesta,0.0007965858380429803
High Growth,Equity,Listed,,Descartes Systems /The,34430.43776,8.46e-06,,CA2499061083,Hesta,0.0004299994079619726
High Growth,Equity,Listed,,Deterra Royalties,986284.5829,0.00024241,,AU0000107484,Hesta,0.01231764143358429
High Growth,Equity,Listed,,Deutsche Bank Ag,527037.8404,0.00012954,,DE0005140008,Hesta,0.006582139934591311
High Growth,Equity,Listed,,Deutsche Boerse Ag,935299.9656,0.00022988,,DE0005810055,Hesta,0.011680897997239214
High Growth,Equity,Listed,,Deutsche Lufthansa Ag,19520.00146,4.8e-06,,DE0008232125,Hesta,0.00024378397770382694
High Growth,Equity,Listed,,Deutsche Post Ag,314141.6444,7.721e-05,,DE0005552004,Hesta,0.00392329374519694
High Growth,Equity,Listed,,Deutsche Telekom Ag,1406733.142,0.00034575,,DE0005557508,Hesta,0.017568595044795784
High Growth,Equity,Listed,,Devon Energy,252450.716,6.205e-05,,US25179M1036,Hesta,0.0031528399138070116
High Growth,Equity,Listed,,Dexcom,1773669.378,0.00043594,,US2521311074,Hesta,0.022151236872925553
High Growth,Equity,Listed,,Diageo,1257250.89,0.00030901,,GB0002374006,Hesta,0.015701721312057555
High Growth,Equity,Listed,,Diasorin Spa,18358.06503,4.51e-06,,IT0003492391,Hesta,0.00022927263223467635
High Growth,Equity,Listed,,Dick'S Sporting Goods,102243.3357,2.513e-05,,US2533931026,Hesta,0.0012769101027850893
High Growth,Equity,Listed,,Didi Global,755862.119,0.00018578,,US23292E1082,Hesta,0.00943991087004065
High Growth,Equity,Listed,,D'Ieteren,148348.128,3.646e-05,,BE0974259880,Hesta,0.0018527097348258327
High Growth,Equity,Listed,,Dino Polska Sa,38506.51678,9.46e-06,,PLDINPL00011,Hesta,0.00048090528309558626
High Growth,Equity,Listed,,Disco,198433.1652,4.877e-05,,JP3548600000,Hesta,0.0024782183761586974
High Growth,Equity,Listed,,Discovery,10609.60734,2.61e-06,,ZAE000022331,Hesta,0.00013250266832822864
High Growth,Equity,Listed,,Divi'S Laboratories,16875.39088,4.15e-06,,INE361B01024,Hesta,0.00021075561507838557
High Growth,Equity,Listed,,Dixon Technologies India,10262.79711,2.52e-06,,INE935N01020,Hesta,0.00012817137882750648
High Growth,Equity,Listed,,Dlf,12153.71983,2.99e-06,,INE271C01023,Hesta,0.00015178698475646935
High Growth,Equity,Listed,,Dnb Bank Asa,1131174.917,0.00027803,,NO0010161896,Hesta,0.014127167014313135
High Growth,Equity,Listed,,Docusign,689718.0402,0.00016952,,US2561631068,Hesta,0.008613841944561208
High Growth,Equity,Listed,,Dollarama,1121886.403,0.00027574,,CA25675T1075,Hesta,0.01401116339133607
High Growth,Equity,Listed,,Dollar General,253813.7158,6.238e-05,,US2566771059,Hesta,0.003169862326102135
High Growth,Equity,Listed,,Dollar Tree,204316.5476,5.022e-05,,US2567461080,Hesta,0.002551695540940871
High Growth,Equity,Listed,,Domain Australia,75480.20271,1.855e-05,,AU000000DHG9,Hesta,0.0009426671454016878
High Growth,Equity,Listed,,Dominion Energy,380469.0687,9.351e-05,,US25746U1097,Hesta,0.004751652460222541
High Growth,Equity,Listed,,Domino'S Pizza Enterprises,717563.3056,0.00017637,,AU000000DMP0,Hesta,0.00896159958040673
High Growth,Equity,Listed,,Domino'S Pizza,175682.0542,4.318e-05,,US25754A2015,Hesta,0.002194081289994705
High Growth,Equity,Listed,,Dongfang Electric,451.555768,1.1e-07,,CNE000000J28,Hesta,5.639449438757699e-06
High Growth,Equity,Listed,,Dongxing Securities,392.305337,1e-07,,CNE100002177,Hesta,4.89947481429647e-06
High Growth,Equity,Listed,,Doordash,2236310.626,0.00054965,,US25809K1051,Hesta,0.02792913212146939
High Growth,Equity,Listed,,Doosan Bobcat,3522.562914,8.7e-07,,KR7241560002,Hesta,4.3993049931201376e-05
High Growth,Equity,Listed,,Doosan Enerbility,38430.54525,9.45e-06,,KR7034020008,Hesta,0.0004799564797968982
High Growth,Equity,Listed,,Dover,270493.6171,6.648e-05,,US2600031080,Hesta,0.00337817648504079
High Growth,Equity,Listed,,Dow,146153.7383,3.592e-05,,US2605571031,Hesta,0.0018253041503132222
High Growth,Equity,Listed,,Downer Group,2356231.502,0.00057913,,AU000000DOW2,Hesta,0.029426815829173746
High Growth,Equity,Listed,,Draftkings,180411.331,4.434e-05,,US26142V1052,Hesta,0.002253144908013841
High Growth,Equity,Listed,,Dr Horton,530771.6577,0.00013046,,US23331A1097,Hesta,0.006628771326257886
High Growth,Equity,Listed,,Dr Ing Hc F Porsche Ag,43068.70576,1.059e-05,,DE000PAG9113,Hesta,0.000537882152634251
High Growth,Equity,Listed,,Dropbox,401530.4196,9.869e-05,,US26210C1045,Hesta,0.00501468624681008
High Growth,Equity,Listed,,Dr Reddy'S Laboratories,14283.01341,3.51e-06,,INE089A01031,Hesta,0.00017837958823015894
High Growth,Equity,Listed,,Dsm-Firmenich Ag,150845.7114,3.708e-05,,CH1216478797,Hesta,0.0018839018849466577
High Growth,Equity,Listed,,Dsv A/S,378750.123,9.309e-05,,DK0060079531,Hesta,0.004730184663662096
High Growth,Equity,Listed,,Dte Energy,213311.7326,5.243e-05,,US2333311072,Hesta,0.0026640357978806777
High Growth,Equity,Listed,,Dubai Electricity & Water Authority Pjsc,7547.551943,1.86e-06,,AED001801011,Hesta,9.426086562345923e-05
High Growth,Equity,Listed,,Dubai Islamic Bank Pjsc,11657.93786,2.87e-06,,AED000201015,Hesta,0.0001455951972728408
High Growth,Equity,Listed,,Duke Energy,710287.4582,0.00017458,,US26441C2044,Hesta,0.008870732014439957
High Growth,Equity,Listed,,Dukhan Bank,2983.570313,7.3e-07,,QA000B982PM1,Hesta,3.726160780021745e-05
High Growth,Equity,Listed,,Dupont De Nemours,324421.6222,7.974e-05,,US26614N1028,Hesta,0.00405167969249958
High Growth,Equity,Listed,,Dynatrace,664493.3115,0.00016332,,US2681501092,Hesta,0.008298812014282408
High Growth,Equity,Listed,,Dyno Nobel,2595527.281,0.00063794,,AU0000390544,Hesta,0.032415364624720604
High Growth,Equity,Listed,,Eagers Automotive,1300559.838,0.00031966,,AU000000APE3,Hesta,0.016242603833774752
High Growth,Equity,Listed,,East Japan Railway,132554.4339,3.258e-05,,JP3783600004,Hesta,0.0016554633576559685
High Growth,Equity,Listed,,East Money Information,5006.309722,1.23e-06,,CNE100000MD4,Hesta,6.25234634406887e-05
High Growth,Equity,Listed,,Eastroc Beverage,313046.2428,7.694e-05,,CNE100005576,Hesta,0.0039096133487185715
High Growth,Equity,Listed,,Eaton,2383876.633,0.00058592,,IE00B8KQN827,Hesta,0.02977207400003678
High Growth,Equity,Listed,,Ebay,1329812.922,0.00032685,,US2786421030,Hesta,0.0166079436208766
High Growth,Equity,Listed,,Ebos,503224.4139,0.00012368,,NZEBOE0001S6,Hesta,0.006284735662013571
High Growth,Equity,Listed,,Ebr Systems,1220993.636,0.0003001,,AU0000182552,Hesta,0.01524890691965853
High Growth,Equity,Listed,,Eclat Textile,4717.991002,1.16e-06,,TW0001476000,Hesta,5.892267045139985e-05
High Growth,Equity,Listed,,Ecolab,1664859.834,0.0004092,,US2788651006,Hesta,0.020792321838886435
High Growth,Equity,Listed,,Ecopro Bm,5913.430106,1.45e-06,,KR7247540008,Hesta,7.385242854967712e-05
High Growth,Equity,Listed,,Ecopro,5420.436542,1.33e-06,,KR7086520004,Hesta,6.769546527994659e-05
High Growth,Equity,Listed,,Ecovacs Robotics,887.806427,2.2e-07,,CNE1000031N8,Hesta,1.10877544066066e-05
High Growth,Equity,Listed,,Edenred Se,66667.31515,1.639e-05,,FR0010908533,Hesta,0.0008326035888576005
High Growth,Equity,Listed,,Edison International,519465.8437,0.00012768,,US2810201077,Hesta,0.00648757378005137
High Growth,Equity,Listed,,Edp Renovaveis Sa,86446.60296,2.125e-05,,ES0127797019,Hesta,0.0010796257762458292
High Growth,Equity,Listed,,Edp Sa,95253.78854,2.341e-05,,PTEDP0AM0009,Hesta,0.0011896181211474358
High Growth,Equity,Listed,,Edwards Lifesciences,659760.1073,0.00016216,,US28176E1082,Hesta,0.00823969934723036
High Growth,Equity,Listed,,Eicher Motors,14699.78875,3.61e-06,,INE066A01021,Hesta,0.00018358466725652419
High Growth,Equity,Listed,,Eiffage Sa,194563.8607,4.782e-05,,FR0000130452,Hesta,0.0024298948940170463
High Growth,Equity,Listed,,E Ink,10808.22678,2.66e-06,,TW0008069006,Hesta,0.00013498321307776304
High Growth,Equity,Listed,,Eisai,86403.25289,2.124e-05,,JP3160400002,Hesta,0.001079084380154236
High Growth,Equity,Listed,,Elders,399571.8981,9.821e-05,,AU000000ELD6,Hesta,0.004990226404290761
High Growth,Equity,Listed,,Eldorado Gold,862487.5562,0.00021199,,CA2849025093,Hesta,0.010771548742009623
High Growth,Equity,Listed,,Electronic Arts,1575542.43,0.00038724,,US2855121099,Hesta,0.01967684282266203
High Growth,Equity,Listed,,Element Fleet Management,64985.12566,1.597e-05,,CA2861812014,Hesta,0.0008115948381172832
High Growth,Equity,Listed,,Elevance Health,4480235.913,0.00110117,,US0367521038,Hesta,0.055953363229035165
High Growth,Equity,Listed,,Elf Beauty,1041660.678,0.00025602,,US26856L1035,Hesta,0.013009229739089644
High Growth,Equity,Listed,,Elia Sa/Nv,10685.20334,2.63e-06,,BE0003822393,Hesta,0.00013344678165815144
High Growth,Equity,Listed,,Eli Lilly,11877620.95,0.00291934,,US5324571083,Hesta,0.14833880452226705
High Growth,Equity,Listed,,Elisa Oyj,80966.80559,1.99e-05,,FI0009007884,Hesta,0.0010111889576007568
High Growth,Equity,Listed,,Elite Material,12686.79306,3.12e-06,,TW0002383007,Hesta,0.00015844450026348034
High Growth,Equity,Listed,,Emaar Development Pjsc,6653.51002,1.64e-06,,AEE001901017,Hesta,8.309523652914057e-05
High Growth,Equity,Listed,,Emaar Properties Pjsc,39911.5064,9.81e-06,,AEE000301011,Hesta,0.0004984521034120735
High Growth,Equity,Listed,,Embraer Sa,139672.6892,3.433e-05,,BREMBRACNOR4,Hesta,0.0017443627665469626
High Growth,Equity,Listed,,Emcor,1191169.137,0.00029277,,US29084Q1004,Hesta,0.014876430769277965
High Growth,Equity,Listed,,Emeco,46951.69618,1.154e-05,,AU000000EHL7,Hesta,0.0005863765573049284
High Growth,Equity,Listed,,Ememory Technology,6789.304166,1.67e-06,,TW0003529004,Hesta,8.479116043204658e-05
High Growth,Equity,Listed,,Emera,47701.21185,1.172e-05,,CA2908761018,Hesta,0.0005957372078027461
High Growth,Equity,Listed,,Emerald Resources Nl,757694.9965,0.00018623,,AU000000EMR4,Hesta,0.0094628015531438
High Growth,Equity,Listed,,Emerson Electric,897800.92,0.00022067,,US2910111044,Hesta,0.011212574953555118
High Growth,Equity,Listed,,Emirates Nbd Bank Pjsc,18990.80578,4.67e-06,,AEE000801010,Hesta,0.0002371748886564493
High Growth,Equity,Listed,,Emirates Telecommunications Pjsc,27774.7753,6.83e-06,,AEE000401019,Hesta,0.00034687728975528486
High Growth,Equity,Listed,,Empire,364077.3221,8.948e-05,,CA2918434077,Hesta,0.00454693704583849
High Growth,Equity,Listed,,Empresas Cmpc Sa,2797.433982,6.9e-07,,CL0000001314,Hesta,3.4936963754500446e-05
High Growth,Equity,Listed,,Empresas Copec Sa,4320.259208,1.06e-06,,CLP7847L1080,Hesta,5.395542498273077e-05
High Growth,Equity,Listed,,Empyrean Technology,1452.878294,3.6e-07,,CNE100005GY1,Hesta,1.8144898726399488e-05
High Growth,Equity,Listed,,Ems-Chemie Ag,34215.42019,8.41e-06,,CH0016440353,Hesta,0.0004273140680762034
High Growth,Equity,Listed,,Enbridge,570608.3115,0.00014025,,CA29250N1050,Hesta,0.007126288600612344
High Growth,Equity,Listed,,Endeavour /Australia,2453594.544,0.00060306,,AU0000154833,Hesta,0.03064277627409191
High Growth,Equity,Listed,,Endesa Sa,196819.7529,4.838e-05,,ES0130670112,Hesta,0.0024580685790915064
High Growth,Equity,Listed,,Enel Americas Sa,3400.173267,8.4e-07,,CLP371861061,Hesta,4.2464533909490626e-05
High Growth,Equity,Listed,,Enel Chile Sa,3332.553217,8.2e-07,,CL0002266774,Hesta,4.162003167954398e-05
High Growth,Equity,Listed,,Enel Spa,380656.3646,9.356e-05,,IT0003128367,Hesta,0.004753991586047055
High Growth,Equity,Listed,,Eneos,137318.8067,3.375e-05,,JP3386450005,Hesta,0.0017149652872448565
High Growth,Equity,Listed,,Eneva Sa,1907.357948,4.7e-07,,BRENEVACNOR8,Hesta,2.3820864379609998e-05
High Growth,Equity,Listed,,Engie Brasil Energia Sa,318163.9679,7.82e-05,,BREGIEACNOR9,Hesta,0.00397352827127784
High Growth,Equity,Listed,,Engie Sa,202437.7708,4.976e-05,,FR0010208488,Hesta,0.002528231624585116
High Growth,Equity,Listed,,Eni Spa,464557.6927,0.00011418,,IT0003132476,Hesta,0.005801829596754451
High Growth,Equity,Listed,,Enn Energy,10873.95283,2.67e-06,,KYG3066L1014,Hesta,0.00013580406126983895
High Growth,Equity,Listed,,Enn Natural Gas,302444.7772,7.434e-05,,CNE000000DG7,Hesta,0.003777212362030413
High Growth,Equity,Listed,,Enphase Energy,263692.2661,6.481e-05,,US29355A1079,Hesta,0.0032932348725138874
High Growth,Equity,Listed,,Entain,181644.9353,4.465e-05,,IM00B5VQMV65,Hesta,0.002268551308663083
High Growth,Equity,Listed,,Entegris,114477.5581,2.814e-05,,US29362U1043,Hesta,0.0014297024786922815
High Growth,Equity,Listed,,Entergy,264951.1189,6.512e-05,,US29364G1031,Hesta,0.0033089565999715655
High Growth,Equity,Listed,,Environmental /The,152449.7016,3.747e-05,,AU000000EGL9,Hesta,0.0019039340100443555
High Growth,Equity,Listed,,Eog Resources,1188781.007,0.00029218,,US26875P1012,Hesta,0.014846605575265204
High Growth,Equity,Listed,,Eon Se,450016.3646,0.00011061,,DE000ENAG999,Hesta,0.005620223933835897
High Growth,Equity,Listed,,Eoptolink Technology,1877.028059,4.6e-07,,CNE100002615,Hesta,2.344207644770912e-05
High Growth,Equity,Listed,,Epam Systems,225135.6257,5.533e-05,,US29414B1044,Hesta,0.0028117035989189895
High Growth,Equity,Listed,,Epiroc Ab,86748.85522,2.132e-05,,SE0015658109,Hesta,0.0010834005842735727
High Growth,Equity,Listed,,Epiroc Ab,81996.98196,2.015e-05,,SE0015658117,Hesta,0.0010240547605941492
High Growth,Equity,Listed,,Eqt Ab,226945.5966,5.578e-05,,SE0012853455,Hesta,0.0028343082030443715
High Growth,Equity,Listed,,Eqt,150116.1417,3.69e-05,,AU000000EQT1,Hesta,0.0018747903383188234
High Growth,Equity,Listed,,Equatorial Energia Sa,13834.68829,3.4e-06,,BREQTLACNOR0,Hesta,0.00017278048613571955
High Growth,Equity,Listed,,Equifax,307231.8632,7.551e-05,,US2944291051,Hesta,0.003836997955237551
High Growth,Equity,Listed,,Equinor Asa,692642.6592,0.00017024,,NO0010096985,Hesta,0.00865036731340143
High Growth,Equity,Listed,,Equitable,558603.1124,0.0001373,,US29452E1010,Hesta,0.006976356481205403
High Growth,Equity,Listed,,Eregli Demir Ve Celik Fabrikalari Tas,4725.6386,1.16e-06,,TRAEREGL91G3,Hesta,5.901818078546107e-05
High Growth,Equity,Listed,,Erie Indemnity,109616.2392,2.694e-05,,US29530P1021,Hesta,0.0013689897958189066
High Growth,Equity,Listed,,Erste Bank Ag,238629.1881,5.865e-05,,AT0000652011,Hesta,0.002980223786891701
High Growth,Equity,Listed,,Essential Utilities,77904.64409,1.915e-05,,US29670G1022,Hesta,0.0009729458297827983
High Growth,Equity,Listed,,Essilorluxottica Sa,1455094.599,0.00035764,,FR0000121667,Hesta,0.018172578009611223
High Growth,Equity,Listed,,Essity Ab,69887.20654,1.718e-05,,SE0009922164,Hesta,0.0008728165946013259
High Growth,Equity,Listed,,Estee Lauder Cos /The,283522.8412,6.969e-05,,US5184391044,Hesta,0.0035408975833973364
High Growth,Equity,Listed,,Esun Financial,27214.97569,6.69e-06,,TW0002884004,Hesta,0.00033988599029649623
High Growth,Equity,Listed,,Eternal,24398.24647,6e-06,,INE758T01015,Hesta,0.0003047080496199386
High Growth,Equity,Listed,,Etsy,89227.88114,2.193e-05,,US29786A1060,Hesta,0.0011143609712820934
High Growth,Equity,Listed,,Eurazeo Se,15447.78193,3.8e-06,,FR0000121121,Hesta,0.00019292630347972836
High Growth,Equity,Listed,,Eurobank Ergasias Services And Sa,191009.8302,4.695e-05,,GRS323003012,Hesta,0.0023855088475330764
High Growth,Equity,Listed,,Eurofins Scientific Se,57749.47718,1.419e-05,,FR0014000MR3,Hesta,0.0007212293137429296
High Growth,Equity,Listed,,Euronext Nv,84615.87136,2.08e-05,,NL0006294274,Hesta,0.0010567618931426111
High Growth,Equity,Listed,,Eva Airways,5739.263591,1.41e-06,,TW0002618006,Hesta,7.167727472622483e-05
High Growth,Equity,Listed,,Eve Energy,1257.199263,3.1e-07,,CNE100000GS4,Hesta,1.5701076545947126e-05
High Growth,Equity,Listed,,Everbright Securities,948.921669,2.3e-07,,CNE100000FD8,Hesta,1.1851018529492172e-05
High Growth,Equity,Listed,,Everest,149468.7035,3.674e-05,,BMG3223R1088,Hesta,0.0018667045264382845
High Growth,Equity,Listed,,Evergreen Marine Taiwan,11449.75865,2.81e-06,,TW0002603008,Hesta,0.0001429952612024958
High Growth,Equity,Listed,,Evergy,136105.9418,3.345e-05,,US30034W1062,Hesta,0.0016998178995591925
High Growth,Equity,Listed,,Eversource Energy,998208.7903,0.00024534,,US30040W1080,Hesta,0.01246656205312903
High Growth,Equity,Listed,,Evolution Ab,100561.1327,2.472e-05,,SE0012673267,Hesta,0.001255901183319296
High Growth,Equity,Listed,,Evolution Mining,12005645.43,0.00295081,,AU000000EVN4,Hesta,0.14993769359211778
High Growth,Equity,Listed,,Evonik Industries Ag,200199.9235,4.921e-05,,DE000EVNK013,Hesta,0.0025002833010460165
High Growth,Equity,Listed,,Evt,357740.7905,8.793e-05,,AU000000EVT1,Hesta,0.004467800531353107
High Growth,Equity,Listed,,Exelon,759250.3157,0.00018661,,US30161N1019,Hesta,0.009482225829415096
High Growth,Equity,Listed,,Exor Nv,54149.1366,1.331e-05,,NL0012059018,Hesta,0.0006762649038027213
High Growth,Equity,Listed,,Expand Energy,570868.0138,0.00014031,,US1651677353,Hesta,0.007129532005068159
High Growth,Equity,Listed,,Expedia,1063382.379,0.00026136,,US30212P3038,Hesta,0.01328051059340333
High Growth,Equity,Listed,,Expeditors International Of Washington,477855.0503,0.00011745,,US3021301094,Hesta,0.005967899396253237
High Growth,Equity,Listed,,Experian,298366.9262,7.333e-05,,GB00B19NLV48,Hesta,0.003726284356758454
High Growth,Equity,Listed,,Exxon Mobil,5160963.748,0.00126849,,US30231G1022,Hesta,0.06445492710904188
High Growth,Equity,Listed,,F5,1079376.978,0.00026529,,US3156161024,Hesta,0.013480266058278055
High Growth,Equity,Listed,,Factset Research Systems,221975.725,5.456e-05,,US3030751057,Hesta,0.002772239812844298
High Growth,Equity,Listed,,Fairfax Financial,288564.5455,7.092e-05,,CA3039011026,Hesta,0.00360386308732822
High Growth,Equity,Listed,,Fair Isaac,948835.0035,0.00023321,,US3032501047,Hesta,0.011849936169925602
High Growth,Equity,Listed,,Falabella Sa,5467.760664,1.34e-06,,CLP3880F1085,Hesta,6.828649303812286e-05
High Growth,Equity,Listed,,Fanuc,187983.0674,4.62e-05,,JP3802400006,Hesta,0.002347707811684692
High Growth,Equity,Listed,,Far Eastern New Century,5394.907467,1.33e-06,,TW0001402006,Hesta,6.737663438931616e-05
High Growth,Equity,Listed,,Far East Horizon,3066.469036,7.5e-07,,HK0000077468,Hesta,3.829692434365729e-05
High Growth,Equity,Listed,,Far Eastone Telecommunications,94838.25879,2.331e-05,,TW0004904008,Hesta,0.0011844285982103165
High Growth,Equity,Listed,,Fastenal,895916.8547,0.0002202,,US3119001044,Hesta,0.01118904498948063
High Growth,Equity,Listed,,Fastighets Ab Balder,30026.83444,7.38e-06,,SE0017832488,Hesta,0.0003750031040027116
High Growth,Equity,Listed,,Fast Retailing,596428.0554,0.00014659,,JP3802300008,Hesta,0.007448749635471106
High Growth,Equity,Listed,,Fdj United,46220.29534,1.136e-05,,FR0013451333,Hesta,0.0005772421416935107
High Growth,Equity,Listed,,Federal National Mortgage Association,430003.5682,0.00010569,,US3135861090,Hesta,0.005370285473464039
High Growth,Equity,Listed,,Fedex,479689.2479,0.0001179,,US31428X1063,Hesta,0.00599080656599598
High Growth,Equity,Listed,,Feng Tay Enterprise,2683.961391,6.6e-07,,TW0009910000,Hesta,3.351981224193394e-05
High Growth,Equity,Listed,,Ferguson Enterprises,1007482.353,0.00024762,,US31488V1070,Hesta,0.012582378950331857
High Growth,Equity,Listed,,Ferrari Nv,2235785.98,0.00054952,,NL0011585146,Hesta,0.02792257985306774
High Growth,Equity,Listed,,Ferrovial Se,127632.4226,3.137e-05,,NL0015001FS8,Hesta,0.0015939926915048406
High Growth,Equity,Listed,,Fidelity National Financial,131009.8497,3.22e-05,,US31620R3030,Hesta,0.0016361731500734488
High Growth,Equity,Listed,,Fidelity National Information Services,462061.0991,0.00011357,,US31620M1062,Hesta,0.005770649808178866
High Growth,Equity,Listed,,Fifth Third Bancorp,187591.2238,4.611e-05,,US3167731005,Hesta,0.0023428141034725525
High Growth,Equity,Listed,,Finecobank Banca Fineco Spa,97824.27661,2.404e-05,,IT0000072170,Hesta,0.0012217207727598827
High Growth,Equity,Listed,,First Abu Dhabi Bank Pjsc,32749.72195,8.05e-06,,AEN000101016,Hesta,0.0004090090619114806
High Growth,Equity,Listed,,First Citizens Bancshares /Nc,126941.1786,3.12e-05,,US31946M1036,Hesta,0.0015853597919515687
High Growth,Equity,Listed,,Firstenergy,180649.746,4.44e-05,,US3379321074,Hesta,0.002256122456820042
High Growth,Equity,Listed,,First Financial,122696.3317,3.016e-05,,TW0002892007,Hesta,0.0015323461861817991
High Growth,Equity,Listed,,First Quantum Minerals,62251.81475,1.53e-05,,CA3359341052,Hesta,0.0007774587030710584
High Growth,Equity,Listed,,Firstrand,35598.39692,8.75e-06,,ZAE000066304,Hesta,0.00044458597089865493
High Growth,Equity,Listed,,Firstservice,43514.53433,1.07e-05,,CA33767E2024,Hesta,0.0005434500754846323
High Growth,Equity,Listed,,First Solar,202244.881,4.971e-05,,US3364331070,Hesta,0.0025258226369219306
High Growth,Equity,Listed,,Fiserv,1820149.896,0.00044737,,US3377381088,Hesta,0.022731728917815712
High Growth,Equity,Listed,,Fisher & Paykel Healthcare,11616233.19,0.00285509,,NZFAPE0001S2,Hesta,0.145074350470536
High Growth,Equity,Listed,,Flat Glass,445.961335,1.1e-07,,CNE100003HV0,Hesta,5.569580943484668e-06
High Growth,Equity,Listed,,Fleetpartners,289345.5762,7.112e-05,,AU0000272924,Hesta,0.003613617326903713
High Growth,Equity,Listed,,Fletcher Building,2331228.617,0.00057298,,NZFBUE0001S0,Hesta,0.029114556489856502
High Growth,Equity,Listed,,Flight Centre Travel,728892.7632,0.00017915,,AU000000FLT9,Hesta,0.009103092409934154
High Growth,Equity,Listed,,Flutter Entertainment,3164686.218,0.00077783,,IE00BWT6H894,Hesta,0.03952355208525279
High Growth,Equity,Listed,,Focus Media Information Technology,2034.64534,5e-07,,CNE000001KK2,Hesta,2.541054800729279e-05
High Growth,Equity,Listed,,Fomento Economico Mexicano Sab De Cv,29407.51753,7.23e-06,,MXP320321310,Hesta,0.00036726849701057454
High Growth,Equity,Listed,,Fomento Economico Mexicano Sab De Cv,1522179.352,0.00037413,,US3444191064,Hesta,0.01901039495153776
High Growth,Equity,Listed,,Ford Motor,920182.5399,0.00022617,,US3453708600,Hesta,0.011492097490367321
High Growth,Equity,Listed,,Ford Otomotiv Sanayi As,3899.699176,9.6e-07,,TRAOTOSN91H6,Hesta,4.870307919401233e-05
