Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
Indexed Balanced Growth,Equity,Listed,,Conocophillips,292171.5873,0.00056405,,US20825C1045,Hesta,0.028292313771983723
Indexed Balanced Growth,Equity,Listed,,Consolidated Edison,113359.8988,0.00021885,,US2091151041,Hesta,0.010977158510340616
Indexed Balanced Growth,Equity,Listed,,Constellation Brands,73121.38558,0.00014116,,US21036P1084,Hesta,0.007080678868843474
Indexed Balanced Growth,Equity,Listed,,Constellation Energy,267888.2064,0.00051717,,US21037T1097,Hesta,0.025940842712746347
Indexed Balanced Growth,Equity,Listed,,Constellation Software /Canada,204513.3922,0.00039482,,CA21037X1006,Hesta,0.01980396901754166
Indexed Balanced Growth,Equity,Listed,,Contemporary Amperex Technology,121380.6603,0.00023433,,CNE100003662,Hesta,0.011753845604199748
Indexed Balanced Growth,Equity,Listed,,Continental Ag,18100.36462,3.494e-05,,DE0005439004,Hesta,0.0017527412571111186
Indexed Balanced Growth,Equity,Listed,,Cooper Cos /The,30884.97794,5.962e-05,,US2166485019,Hesta,0.002990733954640344
Indexed Balanced Growth,Equity,Listed,,Copart,118682.1727,0.00022912,,US2172041061,Hesta,0.011492538683172498
Indexed Balanced Growth,Equity,Listed,,Corebridge Financial,24652.42303,4.759e-05,,US21871X1090,Hesta,0.0023872070999438957
Indexed Balanced Growth,Equity,Listed,,Corning,113125.4222,0.00021839,,US2193501051,Hesta,0.01095445306659541
Indexed Balanced Growth,Equity,Listed,,Coronado Global Resources,7247.721603,1.399e-05,,AU0000026122,Hesta,0.000701830097919521
Indexed Balanced Growth,Equity,Listed,,Corpay,59579.65025,0.00011502,,US2199481068,Hesta,0.005769370577321871
Indexed Balanced Growth,Equity,Listed,,Corteva,139582.2374,0.00026947,,US22052L1044,Hesta,0.013516387729589206
Indexed Balanced Growth,Equity,Listed,,Costar,73136.79968,0.00014119,,US22160N1090,Hesta,0.0070821714867867255
Indexed Balanced Growth,Equity,Listed,,Costco,1148886.592,0.00221797,,US22160K1051,Hesta,0.11125195385926921
Indexed Balanced Growth,Equity,Listed,,Covestro Ag,55305.94796,0.00010677,,DE000A40KY26,Hesta,0.005355528398915342
Indexed Balanced Growth,Equity,Listed,,Cp All Pcl,42488.83099,8.203e-05,,TH0737010Y16,Hesta,0.004114388223997802
Indexed Balanced Growth,Equity,Listed,,Credicorp,79736.30826,0.00015393,,BMG2519Y1084,Hesta,0.00772123214703683
Indexed Balanced Growth,Equity,Listed,,Credit Agricole Sa,45139.38533,8.714e-05,,FR0000045072,Hesta,0.004371053547789105
Indexed Balanced Growth,Equity,Listed,,Credit,64029.11833,0.00012361,,AU000000CCP3,Hesta,0.006200232962679443
Indexed Balanced Growth,Equity,Listed,,Crh,150749.1343,0.00029103,,IE0001827041,Hesta,0.014597729532444903
Indexed Balanced Growth,Equity,Listed,,Croda International,22203.07798,4.286e-05,,GB00BJFFLV09,Hesta,0.0021500257938119587
Indexed Balanced Growth,Equity,Listed,,Crowdstrike,324007.0492,0.00062551,,US22788C1053,Hesta,0.031375087444380556
Indexed Balanced Growth,Equity,Listed,,Crown,61226.76875,0.0001182,,US2283681060,Hesta,0.005928868610146637
Indexed Balanced Growth,Equity,Listed,,Csl,7428857.723,0.01434171,,AU000000CSL8,Hesta,0.7193703385357915
Indexed Balanced Growth,Equity,Listed,,Cspc Pharmaceutical,60651.68582,0.00011709,,HK1093012172,Hesta,0.005873180694525445
Indexed Balanced Growth,Equity,Listed,,Csx,152446.5396,0.0002943,,US1264081035,Hesta,0.014762097066569696
Indexed Balanced Growth,Equity,Listed,,Ctbc Financial,87163.51016,0.00016827,,TW0002891009,Hesta,0.00844044214464317
Indexed Balanced Growth,Equity,Listed,,Cummins,120723.4026,0.00023306,,US2310211063,Hesta,0.011690200329006173
Indexed Balanced Growth,Equity,Listed,,Cvs Health,231800.2073,0.0004475,,US1266501006,Hesta,0.02244627637460377
Indexed Balanced Growth,Equity,Listed,,Cyberark Software,48382.11214,9.34e-05,,IL0011334468,Hesta,0.004685061645678313
Indexed Balanced Growth,Equity,Listed,,Daifuku,15320.12303,2.958e-05,,JP3497400006,Hesta,0.0014835177225672484
Indexed Balanced Growth,Equity,Listed,,Dai-Ichi Life,75788.93595,0.00014631,,JP3476480003,Hesta,0.00733898999610965
Indexed Balanced Growth,Equity,Listed,,Daiichi Sankyo,108035.2872,0.00020857,,JP3475350009,Hesta,0.010461551967304444
Indexed Balanced Growth,Equity,Listed,,Daikin Industries,84091.92813,0.00016234,,JP3481800005,Hesta,0.008143006780129384
Indexed Balanced Growth,Equity,Listed,,Daimler Truck Ag,64817.27124,0.00012513,,DE000DTR0CK8,Hesta,0.006276553420928266
Indexed Balanced Growth,Equity,Listed,,Dai Nippon Printing,18028.52308,3.48e-05,,JP3493800001,Hesta,0.0017457845115551056
Indexed Balanced Growth,Equity,Listed,,Daiwa House Industry,24469.39428,4.724e-05,,JP3505000004,Hesta,0.002369483587291117
Indexed Balanced Growth,Equity,Listed,,Daiwa Securities,30362.00525,5.862e-05,,JP3502200003,Hesta,0.0029400921123709043
Indexed Balanced Growth,Equity,Listed,,Danaher,308416.9535,0.00059541,,US2358511028,Hesta,0.029865427030937426
Indexed Balanced Growth,Equity,Listed,,Danone Sa,186851.8773,0.00036073,,FR0000120644,Hesta,0.01809372358999332
Indexed Balanced Growth,Equity,Listed,,Danske Bank A/S,75870.38596,0.00014647,,DK0010274414,Hesta,0.007346877173849781
Indexed Balanced Growth,Equity,Listed,,Darden Restaurants,64537.85373,0.00012459,,US2371941053,Hesta,0.006249496142911053
Indexed Balanced Growth,Equity,Listed,,Dassault Systemes Se,61852.73067,0.00011941,,FR0014003TT8,Hesta,0.005989483371539464
Indexed Balanced Growth,Equity,Listed,,Data#3,80887.88084,0.00015616,,AU000000DTL4,Hesta,0.007832744197423575
Indexed Balanced Growth,Equity,Listed,,Datadog,95359.90507,0.0001841,,US23804L1035,Hesta,0.009234136626491269
Indexed Balanced Growth,Equity,Listed,,Davide Campari-Milano Nv,6663.058612,1.286e-05,,NL0015435975,Hesta,0.0006452145010878761
Indexed Balanced Growth,Equity,Listed,,Davita,23883.61187,4.611e-05,,US23918K1088,Hesta,0.0023127595919875915
Indexed Balanced Growth,Equity,Listed,,Dbs,160209.5708,0.00030929,,SG1L01001701,Hesta,0.015513826954344787
Indexed Balanced Growth,Equity,Listed,,Dcc,21417.66822,4.135e-05,,IE0002424939,Hesta,0.002073970967349035
Indexed Balanced Growth,Equity,Listed,,Deckers Outdoor,42651.07643,8.234e-05,,US2435371073,Hesta,0.004130099193496833
Indexed Balanced Growth,Equity,Listed,,Deep Yellow,104912.9329,0.00020254,,AU000000DYL4,Hesta,0.010159200091205701
Indexed Balanced Growth,Equity,Listed,,Deere &,358554.8309,0.0006922,,US2441991054,Hesta,0.03472050747312131
Indexed Balanced Growth,Equity,Listed,,Delivery Hero Se,15133.31478,2.922e-05,,DE000A2E4K43,Hesta,0.0014654282236086509
Indexed Balanced Growth,Equity,Listed,,Dell Technologies,81638.86592,0.00015761,,US24703L2025,Hesta,0.007905465524359523
Indexed Balanced Growth,Equity,Listed,,Delta Air Lines,42690.35978,8.242e-05,,US2473617023,Hesta,0.004133903180306383
Indexed Balanced Growth,Equity,Listed,,Delta Electronics,84057.64774,0.00016228,,TW0002308004,Hesta,0.008139687252864368
Indexed Balanced Growth,Equity,Listed,,Delta Electronics Thailand Pcl,23252.98209,4.489e-05,,TH0528A10Z14,Hesta,0.0022516928203189387
Indexed Balanced Growth,Equity,Listed,,Demant A/S,20117.56949,3.884e-05,,DK0060738599,Hesta,0.0019480764491871816
Indexed Balanced Growth,Equity,Listed,,Denso,61016.24711,0.00011779,,JP3551500006,Hesta,0.005908482834959821
Indexed Balanced Growth,Equity,Listed,,Dentsu,10524.04809,2.032e-05,,JP3551520004,Hesta,0.0010190918065143633
Indexed Balanced Growth,Equity,Listed,,Descartes Systems /The,26158.99117,5.05e-05,,CA2499061083,Hesta,0.002533094997290969
Indexed Balanced Growth,Equity,Listed,,Deterra Royalties,117169.4377,0.0002262,,AU0000107484,Hesta,0.011346053620509933
Indexed Balanced Growth,Equity,Listed,,Deutsche Bank Ag,136526.537,0.00026357,,DE0005140008,Hesta,0.013220490256091188
Indexed Balanced Growth,Equity,Listed,,Deutsche Boerse Ag,177018.8452,0.00034174,,DE0005810055,Hesta,0.017141546028601854
Indexed Balanced Growth,Equity,Listed,,Deutsche Lufthansa Ag,25696.47477,4.961e-05,,DE0008232125,Hesta,0.002488307414643338
Indexed Balanced Growth,Equity,Listed,,Deutsche Post Ag,108858.5854,0.00021016,,DE0005552004,Hesta,0.010541275705048977
Indexed Balanced Growth,Equity,Listed,,Deutsche Telekom Ag,319071.1096,0.00061598,,DE0005557508,Hesta,0.03089711779232343
Indexed Balanced Growth,Equity,Listed,,Develop Global,83383.68114,0.00016098,,AU0000179707,Hesta,0.008074423978309686
Indexed Balanced Growth,Equity,Listed,,Develop Global,11566.56542,2.233e-05,,AU0000403008,Hesta,0.0011200435372615601
Indexed Balanced Growth,Equity,Listed,,Devon Energy,61617.38127,0.00011895,,US25179M1036,Hesta,0.005966693410570361
Indexed Balanced Growth,Equity,Listed,,Dexcom,83971.42076,0.00016211,,US2521311074,Hesta,0.008131337499227079
Indexed Balanced Growth,Equity,Listed,,Diageo,135947.6824,0.00026245,,GB0002374006,Hesta,0.01316443711237896
Indexed Balanced Growth,Equity,Listed,,Diasorin Spa,11921.51746,2.301e-05,,IT0003492391,Hesta,0.0011544151699808436
Indexed Balanced Growth,Equity,Listed,,Dicker Data,33897.48851,6.544e-05,,AU000000DDR5,Hesta,0.003282449158967666
Indexed Balanced Growth,Equity,Listed,,Dick'S Sporting Goods,29637.20765,5.722e-05,,US2533931026,Hesta,0.0028699066391362155
Indexed Balanced Growth,Equity,Listed,,D'Ieteren,3818.978662,7.37e-06,,BE0974259880,Hesta,0.00036980920558463414
Indexed Balanced Growth,Equity,Listed,,Dino Polska Sa,23538.83642,4.544e-05,,PLDINPL00011,Hesta,0.002279373405115625
Indexed Balanced Growth,Equity,Listed,,Disco,70187.74334,0.0001355,,JP3548600000,Hesta,0.006796600846350472
Indexed Balanced Growth,Equity,Listed,,Divi'S Laboratories,24453.93343,4.721e-05,,INE361B01024,Hesta,0.0023679864423311165
Indexed Balanced Growth,Equity,Listed,,Dlf,18214.62219,3.516e-05,,INE271C01023,Hesta,0.0017638053412376328
Indexed Balanced Growth,Equity,Listed,,Dnb Bank Asa,74802.84682,0.00014441,,NO0010161896,Hesta,0.007243502466569496
Indexed Balanced Growth,Equity,Listed,,Docusign,41308.07851,7.975e-05,,US2561631068,Hesta,0.004000050550167436
Indexed Balanced Growth,Equity,Listed,,Dollarama,128079.8384,0.00024726,,CA25675T1075,Hesta,0.012402557720840262
Indexed Balanced Growth,Equity,Listed,,Dollar General,66916.56513,0.00012919,,US2566771059,Hesta,0.006479837669011236
Indexed Balanced Growth,Equity,Listed,,Dollar Tree,55351.19277,0.00010686,,US2567461080,Hesta,0.005359909661217071
Indexed Balanced Growth,Equity,Listed,,Domain Australia,75122.92921,0.00014503,,AU000000DHG9,Hesta,0.007274497511277482
Indexed Balanced Growth,Equity,Listed,,Dominion Energy,116000.9148,0.00022394,,US25746U1097,Hesta,0.011232900192957094
Indexed Balanced Growth,Equity,Listed,,Domino'S Pizza Enterprises,96158.14853,0.00018564,,AU000000DMP0,Hesta,0.009311434198939905
Indexed Balanced Growth,Equity,Listed,,Domino'S Pizza,41257.26187,7.965e-05,,US25754A2015,Hesta,0.003995129742032037
Indexed Balanced Growth,Equity,Listed,,Doordash,218964.4501,0.00042272,,US25809K1051,Hesta,0.021203331180790257
Indexed Balanced Growth,Equity,Listed,,Doosan Enerbility,146867.2758,0.00028353,,KR7034020008,Hesta,0.014221831383978903
Indexed Balanced Growth,Equity,Listed,,Dover,65799.40943,0.00012703,,US2600031080,Hesta,0.00637165836284172
Indexed Balanced Growth,Equity,Listed,,Dow,52678.3745,0.0001017,,US2605571031,Hesta,0.005101088419051985
Indexed Balanced Growth,Equity,Listed,,Downer Group,264403.6111,0.00051044,,AU000000DOW2,Hesta,0.02560341338052743
Indexed Balanced Growth,Equity,Listed,,Draftkings,45900.45827,8.861e-05,,US26142V1052,Hesta,0.004444751728439836
Indexed Balanced Growth,Equity,Listed,,Dr Horton,94278.76754,0.00018201,,US23331A1097,Hesta,0.00912944512478813
Indexed Balanced Growth,Equity,Listed,,Dr Ing Hc F Porsche Ag,15981.66673,3.085e-05,,DE000PAG9113,Hesta,0.0015475780307828485
Indexed Balanced Growth,Equity,Listed,,Dr Reddy'S Laboratories,50355.66193,9.721e-05,,INE089A01031,Hesta,0.004876169516294015
Indexed Balanced Growth,Equity,Listed,,Dsm-Firmenich Ag,44473.47768,8.586e-05,,CH1216478797,Hesta,0.004306570658295749
Indexed Balanced Growth,Equity,Listed,,Dsv A/S,107065.7966,0.00020669,,DK0060079531,Hesta,0.010367671749492489
Indexed Balanced Growth,Equity,Listed,,Dte Energy,50087.61407,9.67e-05,,US2333311072,Hesta,0.004850213213591515
Indexed Balanced Growth,Equity,Listed,,Dubai Electricity & Water Authority Pjsc,22577.24775,4.359e-05,,AED001801011,Hesta,0.0021862583673987984
Indexed Balanced Growth,Equity,Listed,,Duke Energy,221555.5378,0.00042772,,US26441C2044,Hesta,0.021454238077304653
Indexed Balanced Growth,Equity,Listed,,Dupont De Nemours,81397.26672,0.00015714,,US26614N1028,Hesta,0.007882070366614627
Indexed Balanced Growth,Equity,Listed,,Dynatrace,41622.24397,8.035e-05,,US2681501092,Hesta,0.004030472631427216
Indexed Balanced Growth,Equity,Listed,,Dyno Nobel,337804.1137,0.00065214,,AU0000390544,Hesta,0.032711120429564325
Indexed Balanced Growth,Equity,Listed,,Eagers Automotive,195249.1493,0.00037694,,AU000000APE3,Hesta,0.01890686992105237
Indexed Balanced Growth,Equity,Listed,,East Japan Railway,46054.22518,8.891e-05,,JP3783600004,Hesta,0.0044596416830232745
Indexed Balanced Growth,Equity,Listed,,Eaton,376104.2546,0.00072608,,IE00B8KQN827,Hesta,0.036419898596078346
Indexed Balanced Growth,Equity,Listed,,Ebay,96420.50086,0.00018614,,US2786421030,Hesta,0.009336838977370837
Indexed Balanced Growth,Equity,Listed,,Ebos,64352.88181,0.00012424,,NZEBOE0001S6,Hesta,0.006231584464201951
Indexed Balanced Growth,Equity,Listed,,Ecolab,205050.3529,0.00039586,,US2788651006,Hesta,0.019855965382924123
Indexed Balanced Growth,Equity,Listed,,Ecopro Bm,8420.444791,1.626e-05,,KR7247540008,Hesta,0.0008153902586086197
Indexed Balanced Growth,Equity,Listed,,Ecopro,12172.85763,2.35e-05,,KR7086520004,Hesta,0.0011787535904920832
Indexed Balanced Growth,Equity,Listed,,Edenred Se,22127.8388,4.272e-05,,FR0010908533,Hesta,0.002142740039203928
Indexed Balanced Growth,Equity,Listed,,Edison International,49945.06096,9.642e-05,,US2810201077,Hesta,0.004836409142653053
Indexed Balanced Growth,Equity,Listed,,Edp Sa,14719.32395,2.842e-05,,PTEDP0AM0009,Hesta,0.0014253395942887253
Indexed Balanced Growth,Equity,Listed,,Edwards Lifesciences,116063.4128,0.00022407,,US28176E1082,Hesta,0.01123895216071502
Indexed Balanced Growth,Equity,Listed,,Eicher Motors,50116.68889,9.675e-05,,INE066A01021,Hesta,0.004853028661657172
Indexed Balanced Growth,Equity,Listed,,Eiffage Sa,42611.75412,8.226e-05,,FR0000130452,Hesta,0.004126291434011935
Indexed Balanced Growth,Equity,Listed,,E Ink,17991.99838,3.473e-05,,TW0008069006,Hesta,0.0017422476574674886
Indexed Balanced Growth,Equity,Listed,,Eisai,20488.30266,3.955e-05,,JP3160400002,Hesta,0.001983976241046656
Indexed Balanced Growth,Equity,Listed,,Elders,79721.39382,0.00015391,,AU000000ELD6,Hesta,0.007719787913461234
Indexed Balanced Growth,Equity,Listed,,Electronic Arts,108052.704,0.0002086,,US2855121099,Hesta,0.010463238515866736
Indexed Balanced Growth,Equity,Listed,,Element Fleet Management,18310.80053,3.535e-05,,CA2861812014,Hesta,0.001773118730669147
Indexed Balanced Growth,Equity,Listed,,Elevance Health,240043.9511,0.00046341,,US0367521038,Hesta,0.023244555866462645
Indexed Balanced Growth,Equity,Listed,,Eli Lilly,1593408.681,0.00307614,,US5324571083,Hesta,0.15429706490783993
Indexed Balanced Growth,Equity,Listed,,Elisa Oyj,15640.28112,3.019e-05,,FI0009007884,Hesta,0.0015145200976531541
Indexed Balanced Growth,Equity,Listed,,Emaar Properties Pjsc,88981.35264,0.00017178,,AEE000301011,Hesta,0.008616472162850903
Indexed Balanced Growth,Equity,Listed,,Embraer Sa,23489.40689,4.535e-05,,BREMBRACNOR4,Hesta,0.002274586917198421
Indexed Balanced Growth,Equity,Listed,,Emcor,75052.46478,0.00014489,,US29084Q1004,Hesta,0.007267674117593834
Indexed Balanced Growth,Equity,Listed,,Emera,25767.28766,4.974e-05,,CA2908761018,Hesta,0.002495164551305719
Indexed Balanced Growth,Equity,Listed,,Emerald Resources Nl,137282.2469,0.00026503,,AU000000EMR4,Hesta,0.013293669109000797
Indexed Balanced Growth,Equity,Listed,,Emerson Electric,206898.2676,0.00039943,,US2910111044,Hesta,0.02003490743201043
Indexed Balanced Growth,Equity,Listed,,Emirates Nbd Bank Pjsc,87147.0908,0.00016824,,AEE000801010,Hesta,0.008438852182767178
Indexed Balanced Growth,Equity,Listed,,Emirates Telecommunications Pjsc,79055.05665,0.00015262,,AEE000401019,Hesta,0.007655263431577861
Indexed Balanced Growth,Equity,Listed,,Empire,29941.51526,5.78e-05,,CA2918434077,Hesta,0.002899374139603611
Indexed Balanced Growth,Equity,Listed,,Ems-Chemie Ag,9842.944539,1.9e-05,,CH0016440353,Hesta,0.0009531374282868939
Indexed Balanced Growth,Equity,Listed,,Enbridge,250227.3851,0.00048307,,CA29250N1050,Hesta,0.024230664449664662
Indexed Balanced Growth,Equity,Listed,,Endeavour /Australia,381930.6711,0.00073733,,AU0000154833,Hesta,0.0369840972072698
Indexed Balanced Growth,Equity,Listed,,Endesa Sa,42863.53068,8.275e-05,,ES0130670112,Hesta,0.004150672112166778
Indexed Balanced Growth,Equity,Listed,,Enel Spa,184965.1935,0.00035708,,IT0003128367,Hesta,0.017911027351281684
Indexed Balanced Growth,Equity,Listed,,Eneos,50038.20013,9.66e-05,,JP3386450005,Hesta,0.004845428235325457
Indexed Balanced Growth,Equity,Listed,,Engie Sa,73172.90357,0.00014126,,FR0010208488,Hesta,0.007085667591913541
Indexed Balanced Growth,Equity,Listed,,Eni Spa,110725.795,0.00021376,,IT0003132476,Hesta,0.010722086167727598
Indexed Balanced Growth,Equity,Listed,,Enn Energy,30392.49056,5.867e-05,,KYG3066L1014,Hesta,0.002943044144647303
Indexed Balanced Growth,Equity,Listed,,Entain,10512.06281,2.029e-05,,IM00B5VQMV65,Hesta,0.0010179312169254211
Indexed Balanced Growth,Equity,Listed,,Entegris,34140.73426,6.591e-05,,US29362U1043,Hesta,0.003306003759694927
Indexed Balanced Growth,Equity,Listed,,Entergy,95675.19269,0.0001847,,US29364G1031,Hesta,0.009264667371646522
Indexed Balanced Growth,Equity,Listed,,Eog Resources,171669.5382,0.00033141,,US26875P1012,Hesta,0.016623548116808776
Indexed Balanced Growth,Equity,Listed,,Eon Se,95461.37471,0.00018429,,DE000ENAG999,Hesta,0.00924396239675093
Indexed Balanced Growth,Equity,Listed,,Epiroc Ab,54176.72905,0.00010459,,SE0015658109,Hesta,0.005246180956837845
Indexed Balanced Growth,Equity,Listed,,Eqt Ab,33108.25479,6.392e-05,,SE0012853455,Hesta,0.0032060240409333704
Indexed Balanced Growth,Equity,Listed,,Eqt,66770.1743,0.0001289,,AU000000EQT1,Hesta,0.006465661974057542
Indexed Balanced Growth,Equity,Listed,,Equatorial Energia Sa,57286.55799,0.00011059,,BREQTLACNOR0,Hesta,0.005547319944926148
Indexed Balanced Growth,Equity,Listed,,Equifax,80805.23452,0.000156,,US2944291051,Hesta,0.007824741175503655
Indexed Balanced Growth,Equity,Listed,,Equinor Asa,65765.46413,0.00012696,,NO0010096985,Hesta,0.006368371283877063
Indexed Balanced Growth,Equity,Listed,,Equitable,60904.88066,0.00011758,,US29452E1010,Hesta,0.0058976987112324296
Indexed Balanced Growth,Equity,Listed,,Erie Indemnity,25566.81869,4.936e-05,,US29530P1021,Hesta,0.002475752222224717
Indexed Balanced Growth,Equity,Listed,,Erste Bank Ag,11807.42354,2.279e-05,,AT0000652011,Hesta,0.0011433669328338102
Indexed Balanced Growth,Equity,Listed,,Esg Minerals,1108.720686,2.14e-06,,,Hesta,0.00010736250510763145
Indexed Balanced Growth,Equity,Listed,,Essential Utilities,33784.83853,6.522e-05,,US29670G1022,Hesta,0.0032715407451481696
Indexed Balanced Growth,Equity,Listed,,Essilorluxottica Sa,206105.6106,0.0003979,,FR0000121667,Hesta,0.01995815082208541
Indexed Balanced Growth,Equity,Listed,,Essity Ab,49720.7695,9.599e-05,,SE0009922164,Hesta,0.004814689972690847
Indexed Balanced Growth,Equity,Listed,,Estee Lauder Cos /The,45829.82462,8.848e-05,,US5184391044,Hesta,0.0044379119484080805
Indexed Balanced Growth,Equity,Listed,,Esun Financial,81723.5967,0.00015777,,TW0002884004,Hesta,0.007913670394093976
Indexed Balanced Growth,Equity,Listed,,Eternal,59805.88211,0.00011546,,INE758T01015,Hesta,0.005791277645108607
Indexed Balanced Growth,Equity,Listed,,Eurofins Scientific Se,20753.46719,4.007e-05,,FR0014000MR3,Hesta,0.0020096533376914344
Indexed Balanced Growth,Equity,Listed,,Euronext Nv,28759.86661,5.552e-05,,NL0006294274,Hesta,0.0027849496855251463
Indexed Balanced Growth,Equity,Listed,,Everest,37178.64374,7.177e-05,,BMG3223R1088,Hesta,0.003600178456876524
Indexed Balanced Growth,Equity,Listed,,Evergy,43277.35006,8.355e-05,,US30034W1062,Hesta,0.004190744139197475
Indexed Balanced Growth,Equity,Listed,,Eversource Energy,55376.20756,0.00010691,,US30040W1080,Hesta,0.005362331957971388
Indexed Balanced Growth,Equity,Listed,,Evolution Ab,34134.65591,6.59e-05,,SE0012673267,Hesta,0.0033054151652083612
Indexed Balanced Growth,Equity,Listed,,Evolution Mining,958843.7842,0.00185109,,AU000000EVN4,Hesta,0.09284923784545784
Indexed Balanced Growth,Equity,Listed,,Evt,105063.0574,0.00020283,,AU000000EVT1,Hesta,0.010173737334536283
Indexed Balanced Growth,Equity,Listed,,Exelon,105068.5412,0.00020284,,US30161N1019,Hesta,0.010174268356021624
Indexed Balanced Growth,Equity,Listed,,Exor Nv,25688.76772,4.959e-05,,NL0012059018,Hesta,0.002487561105671711
Indexed Balanced Growth,Equity,Listed,,Expand Energy,50754.48803,9.798e-05,,US1651677353,Hesta,0.004914789675310609
Indexed Balanced Growth,Equity,Listed,,Expedia,55359.36739,0.00010687,,US30212P3038,Hesta,0.005360701247134593
Indexed Balanced Growth,Equity,Listed,,Expeditors International Of Washington,43881.07142,8.471e-05,,US3021301094,Hesta,0.004249205245240722
Indexed Balanced Growth,Equity,Listed,,Experian,121298.2284,0.00023417,,GB00B19NLV48,Hesta,0.01174586334555108
Indexed Balanced Growth,Equity,Listed,,Exxon Mobil,1221474.929,0.00235811,,US30231G1022,Hesta,0.11828101519123842
Indexed Balanced Growth,Equity,Listed,,F5,78394.61952,0.00015134,,US3156161024,Hesta,0.007591310277606586
Indexed Balanced Growth,Equity,Listed,,Factset Research Systems,41485.138,8.009e-05,,US3030751057,Hesta,0.00401719603201829
Indexed Balanced Growth,Equity,Listed,,Fairfax Financial,96391.62865,0.00018609,,CA3039011026,Hesta,0.009334043148960008
Indexed Balanced Growth,Equity,Listed,,Fair Isaac,115202.2651,0.0002224,,US3032501047,Hesta,0.011155563282427531
Indexed Balanced Growth,Equity,Listed,,Fanuc,61626.25724,0.00011897,,JP3802400006,Hesta,0.005967552911422553
Indexed Balanced Growth,Equity,Listed,,Fastenal,129550.0922,0.0002501,,US3119001044,Hesta,0.012544929134222562
Indexed Balanced Growth,Equity,Listed,,Fastighets Ab Balder,13780.59927,2.66e-05,,SE0017832488,Hesta,0.0013344385815054574
Indexed Balanced Growth,Equity,Listed,,Fast Retailing,163063.4307,0.0003148,,JP3802300008,Hesta,0.015790179287226414
Indexed Balanced Growth,Equity,Listed,,Fdj United,17709.25336,3.419e-05,,FR0013451333,Hesta,0.0017148681614075519
Indexed Balanced Growth,Equity,Listed,,Fedex,135958.0702,0.00026247,,US31428X1063,Hesta,0.013165443010658518
Indexed Balanced Growth,Equity,Listed,,Ferguson Enterprises,129204.3661,0.00024943,,US31488V1070,Hesta,0.012511450891554426
Indexed Balanced Growth,Equity,Listed,,Ferrari Nv,153912.7723,0.00029713,,NL0011585146,Hesta,0.014904079098410968
Indexed Balanced Growth,Equity,Listed,,Ferrovial Se,97731.80559,0.00018868,,NL0015001FS8,Hesta,0.009463818623867923
Indexed Balanced Growth,Equity,Listed,,Fidelity National Financial,39396.6293,7.606e-05,,US31620R3030,Hesta,0.0038149561633097494
Indexed Balanced Growth,Equity,Listed,,Fidelity National Information Services,121005.8126,0.00023361,,US31620M1062,Hesta,0.011717547383544169
Indexed Balanced Growth,Equity,Listed,,Fifth Third Bancorp,71258.50869,0.00013757,,US3167731005,Hesta,0.00690028796233024
Indexed Balanced Growth,Equity,Listed,,Finecobank Banca Fineco Spa,34361.51898,6.634e-05,,IT0000072170,Hesta,0.0033273833559521277
Indexed Balanced Growth,Equity,Listed,,First Abu Dhabi Bank Pjsc,108066.7855,0.00020863,,AEN000101016,Hesta,0.010464602092044906
Indexed Balanced Growth,Equity,Listed,,First Citizens Bancshares /Nc,51181.65642,9.881e-05,,US31946M1036,Hesta,0.004956154348155896
Indexed Balanced Growth,Equity,Listed,,Firstenergy,59793.59291,0.00011543,,US3379321074,Hesta,0.005790087625553251
Indexed Balanced Growth,Equity,Listed,,First Financial,64856.89746,0.00012521,,TW0002892007,Hesta,0.006280390609411233
Indexed Balanced Growth,Equity,Listed,,First Quantum Minerals,22239.92219,4.294e-05,,CA3359341052,Hesta,0.002153593587517137
Indexed Balanced Growth,Equity,Listed,,Firstrand,63549.69952,0.00012269,,ZAE000066304,Hesta,0.006153808642210582
Indexed Balanced Growth,Equity,Listed,,First Solar,42518.23311,8.208e-05,,US3364331070,Hesta,0.004117235366022421
Indexed Balanced Growth,Equity,Listed,,Fiserv,255240.9016,0.00049275,,US3377381088,Hesta,0.024716146228470806
Indexed Balanced Growth,Equity,Listed,,Fisher & Paykel Healthcare,465582.8763,0.00089883,,NZFAPE0001S2,Hesta,0.04508452360091034
Indexed Balanced Growth,Equity,Listed,,Fleetpartners,65605.35718,0.00012665,,AU0000272924,Hesta,0.006352867394165077
Indexed Balanced Growth,Equity,Listed,,Fletcher Building,81640.49041,0.00015761,,NZFBUE0001S0,Hesta,0.00790562283117099
Indexed Balanced Growth,Equity,Listed,,Flight Centre Travel,166335.8489,0.00032112,,AU000000FLT9,Hesta,0.01610706253848002
Indexed Balanced Growth,Equity,Listed,,Flutter Entertainment,97870.68831,0.00018894,,IE00BWT6H894,Hesta,0.0094772672741219
Indexed Balanced Growth,Equity,Listed,,Fomento Economico Mexicano Sab De Cv,58369.89308,0.00011269,,MXP320321310,Hesta,0.005652224246435141
Indexed Balanced Growth,Equity,Listed,,Ford Motor,105381.3897,0.00020344,,US3453708600,Hesta,0.010204562910009195
Indexed Balanced Growth,Equity,Listed,,Formosa Chemicals & Fibre,18643.29459,3.599e-05,,TW0001326007,Hesta,0.0018053156542638487
